seq,HOTA(0),LocA(0),HOTALocA(0),HOTA___5,HOTA___10,HOTA___15,HOTA___20,HOTA___25,HOTA___30,HOTA___35,HOTA___40,HOTA___45,HOTA___50,HOTA___55,HOTA___60,HOTA___65,HOTA___70,HOTA___75,HOTA___80,HOTA___85,HOTA___90,HOTA___95,HOTA___AUC,DetA___5,DetA___10,DetA___15,DetA___20,DetA___25,DetA___30,DetA___35,DetA___40,DetA___45,DetA___50,DetA___55,DetA___60,DetA___65,DetA___70,DetA___75,DetA___80,DetA___85,DetA___90,DetA___95,DetA___AUC,AssA___5,AssA___10,AssA___15,AssA___20,AssA___25,AssA___30,AssA___35,AssA___40,AssA___45,AssA___50,AssA___55,AssA___60,AssA___65,AssA___70,AssA___75,AssA___80,AssA___85,AssA___90,AssA___95,AssA___AUC,DetRe___5,DetRe___10,DetRe___15,DetRe___20,DetRe___25,DetRe___30,DetRe___35,DetRe___40,DetRe___45,DetRe___50,DetRe___55,DetRe___60,DetRe___65,DetRe___70,DetRe___75,DetRe___80,DetRe___85,DetRe___90,DetRe___95,DetRe___AUC,DetPr___5,DetPr___10,DetPr___15,DetPr___20,DetPr___25,DetPr___30,DetPr___35,DetPr___40,DetPr___45,DetPr___50,DetPr___55,DetPr___60,DetPr___65,DetPr___70,DetPr___75,DetPr___80,DetPr___85,DetPr___90,DetPr___95,DetPr___AUC,AssRe___5,AssRe___10,AssRe___15,AssRe___20,AssRe___25,AssRe___30,AssRe___35,AssRe___40,AssRe___45,AssRe___50,AssRe___55,AssRe___60,AssRe___65,AssRe___70,AssRe___75,AssRe___80,AssRe___85,AssRe___90,AssRe___95,AssRe___AUC,AssPr___5,AssPr___10,AssPr___15,AssPr___20,AssPr___25,AssPr___30,AssPr___35,AssPr___40,AssPr___45,AssPr___50,AssPr___55,AssPr___60,AssPr___65,AssPr___70,AssPr___75,AssPr___80,AssPr___85,AssPr___90,AssPr___95,AssPr___AUC,LocA___5,LocA___10,LocA___15,LocA___20,LocA___25,LocA___30,LocA___35,LocA___40,LocA___45,LocA___50,LocA___55,LocA___60,LocA___65,LocA___70,LocA___75,LocA___80,LocA___85,LocA___90,LocA___95,LocA___AUC,OWTA___5,OWTA___10,OWTA___15,OWTA___20,OWTA___25,OWTA___30,OWTA___35,OWTA___40,OWTA___45,OWTA___50,OWTA___55,OWTA___60,OWTA___65,OWTA___70,OWTA___75,OWTA___80,OWTA___85,OWTA___90,OWTA___95,OWTA___AUC,HOTA_TP___5,HOTA_TP___10,HOTA_TP___15,HOTA_TP___20,HOTA_TP___25,HOTA_TP___30,HOTA_TP___35,HOTA_TP___40,HOTA_TP___45,HOTA_TP___50,HOTA_TP___55,HOTA_TP___60,HOTA_TP___65,HOTA_TP___70,HOTA_TP___75,HOTA_TP___80,HOTA_TP___85,HOTA_TP___90,HOTA_TP___95,HOTA_TP___AUC,HOTA_FN___5,HOTA_FN___10,HOTA_FN___15,HOTA_FN___20,HOTA_FN___25,HOTA_FN___30,HOTA_FN___35,HOTA_FN___40,HOTA_FN___45,HOTA_FN___50,HOTA_FN___55,HOTA_FN___60,HOTA_FN___65,HOTA_FN___70,HOTA_FN___75,HOTA_FN___80,HOTA_FN___85,HOTA_FN___90,HOTA_FN___95,HOTA_FN___AUC,HOTA_FP___5,HOTA_FP___10,HOTA_FP___15,HOTA_FP___20,HOTA_FP___25,HOTA_FP___30,HOTA_FP___35,HOTA_FP___40,HOTA_FP___45,HOTA_FP___50,HOTA_FP___55,HOTA_FP___60,HOTA_FP___65,HOTA_FP___70,HOTA_FP___75,HOTA_FP___80,HOTA_FP___85,HOTA_FP___90,HOTA_FP___95,HOTA_FP___AUC,MOTA,MOTP,MODA,CLR_Re,CLR_Pr,MTR,PTR,MLR,sMOTA,CLR_F1,FP_per_frame,MOTAL,MOTP_sum,CLR_TP,CLR_FN,CLR_FP,IDSW,MT,PT,ML,Frag,CLR_Frames,IDF1,IDR,IDP,IDTP,IDFN,IDFP,Dets,GT_Dets,IDs,GT_IDs
Tracking1,0.5259414877426903,0.8638944644595861,0.4543579398905494,0.5259414877426903,0.5244976253725172,0.5224680336970291,0.5186677888591888,0.5158192570198125,0.5131149972482376,0.5103889615153916,0.5103889615153916,0.5098087353176058,0.5095301533024857,0.5092247394533275,0.5084195812235662,0.5036358456761556,0.4971410343726584,0.4804619444246071,0.4484500929804097,0.395192390588684,0.2901683267386089,0.11768362220805657,0.4690001883819171,0.47048300536672627,0.46328437917222964,0.459387483355526,0.45486725663716815,0.4490965182899956,0.4452747252747253,0.4414730381411662,0.4414730381411662,0.44084136722173534,0.4395796847635727,0.43832020997375326,0.43580786026200874,0.4283231972198089,0.4203023758099352,0.40153452685422,0.37,0.32101245480112495,0.22824056779977586,0.08514851485148515,0.40181316862821703,0.587937173869612,0.5937989092421777,0.5942104565874353,0.5914171030663239,0.5924550627236481,0.5912911410783898,0.5900629699462256,0.5900629699462256,0.5895656939912565,0.5906118642950741,0.5915990852596937,0.593129436481805,0.5921908192139488,0.5880271496939622,0.5749036872340587,0.5435337456598328,0.4865139132248139,0.3688987398425441,0.16265034052754268,0.5480452769412931,0.5159391858754291,0.510544384502207,0.5076017655713585,0.5041687101520353,0.49975478175576266,0.4968121628249142,0.49386954389406573,0.49386954389406573,0.493379107405591,0.4923982344286415,0.491417361451692,0.48945561549779304,0.4835703776360961,0.47719470328592445,0.46199117214320745,0.43550760176557135,0.3918587542913193,0.2996566944580677,0.12653261402648358,0.45608012183474883,0.8422738190552442,0.833466773418735,0.8286629303442754,0.8230584467574059,0.8158526821457166,0.811048839071257,0.8062449959967974,0.8062449959967974,0.8054443554843875,0.8038430744595677,0.8022417934347478,0.7990392313851081,0.789431545236189,0.7790232185748599,0.7542033626901521,0.710968775020016,0.6397117694155324,0.489191353082466,0.20656525220176142,0.7445535375668957,0.6125076179437181,0.6185533955211758,0.6192397702357677,0.6169782640291129,0.6184738723398284,0.617299515275916,0.6157770435887233,0.6157770435887233,0.6153768730318003,0.6164341707564481,0.6174070288656137,0.6182777840521251,0.618294079067008,0.6159748503888482,0.6080920930372056,0.5883056664759253,0.5467889618118097,0.45623316688351057,0.24396951887839508,0.5831453008300871,0.9152461322237927,0.9223356081404609,0.9230230561857147,0.9212855892823457,0.9225737330941266,0.9224852445430423,0.9215025586862552,0.9215025586862552,0.92086450925981,0.9222946640008288,0.9235513740550636,0.9259225780568484,0.9186463921419551,0.9111314770603581,0.8954646791452153,0.8577884617416937,0.7965149101537788,0.6442656397272291,0.32759701979924377,0.8638945361044218,0.8638944644595861,0.8721775438290897,0.8765405276061529,0.8813918607475801,0.8872308086314056,0.8907693204335252,0.8941968552245888,0.8941968552245888,0.8946755282296786,0.8954990437729762,0.8962374328738745,0.8975252291882175,0.9007451864088204,0.9036906036634289,0.9092759631054389,0.9172952962987051,0.9272362601134232,0.9428973357665515,0.9648631911090451,0.9005441740361408,0.5507629497634969,0.5506003075163775,0.5492014902426479,0.5460531091522159,0.5441344048776492,0.5419968917423478,0.5398278705625713,0.5398278705625713,0.53933236121928,0.5392738072737289,0.5391864812062273,0.538804726596808,0.5351317016211228,0.5297201536870937,0.515364364634105,0.48653168247399037,0.4366288309098136,0.33248003995873715,0.14345930698022932,0.4999114921568955,1052.0,1041.0,1035.0,1028.0,1019.0,1013.0,1007.0,1007.0,1006.0,1004.0,1002.0,998.0,986.0,973.0,942.0,888.0,799.0,611.0,258.0,929.9473684210526,987.0,998.0,1004.0,1011.0,1020.0,1026.0,1032.0,1032.0,1033.0,1035.0,1037.0,1041.0,1053.0,1066.0,1097.0,1151.0,1240.0,1428.0,1781.0,1109.0526315789473,197.0,208.0,214.0,221.0,230.0,236.0,242.0,242.0,243.0,245.0,247.0,251.0,263.0,276.0,307.0,361.0,450.0,638.0,991.0,319.05263157894734,0.38254046101029915,0.8947519199875583,0.3840117704757234,0.4982834722903384,0.8134507606084868,0.1111111111111111,0.7222222222222222,0.16666666666666666,0.3300970822498084,0.6180048661800487,1.059090909090909,0.38377777280298203,909.0679507073593,1016,1023,233,3,4,26,6,41.0,220,0.5778588807785888,0.4659146640510054,0.7606084867894315,950,1089,299,1249,2039,50,36
Tracking2,0.3790805304952235,0.8828421187220346,0.33466825870867595,0.3790805304952235,0.37779679548016054,0.37779679548016054,0.37779679548016054,0.37779679548016054,0.37779679548016054,0.37779679548016054,0.37779679548016054,0.3768828666981144,0.37627769699267477,0.3737643414604151,0.3732986511855101,0.3721659135634613,0.3625700195203231,0.3511227522082418,0.32688336937721874,0.29166772630896787,0.22773623478145963,0.08720357298115898,0.3443805917859944,0.3386411889596603,0.3322768092974115,0.3322768092974115,0.3322768092974115,0.3322768092974115,0.3322768092974115,0.3322768092974115,0.3322768092974115,0.33157338965153116,0.3308707124010554,0.3273684210526316,0.3266701735928459,0.32597266035751843,0.3190376569037657,0.31012987012987014,0.28411405295315684,0.24913323427439327,0.18071161048689138,0.05302713987473904,0.3001677776694705,0.42434899618090516,0.42955275445456786,0.42955275445456786,0.42955275445456786,0.42955275445456786,0.42955275445456786,0.42955275445456786,0.42955275445456786,0.4283838801414887,0.427916101206604,0.42673567138254304,0.4265828172932803,0.42490516556392893,0.4120423285788488,0.39753406231609545,0.3760909960797347,0.34146412789129343,0.2869975675204236,0.14340700174747534,0.3959619998465577,0.34393530997304583,0.3390835579514825,0.3390835579514825,0.3390835579514825,0.3390835579514825,0.3390835579514825,0.3390835579514825,0.3390835579514825,0.33854447439353097,0.3380053908355795,0.3353099730458221,0.3347708894878706,0.33423180592991913,0.3288409703504043,0.32183288409703503,0.3008086253369272,0.2711590296495957,0.20808625336927225,0.06846361185983828,0.31039863810469565,0.9565217391304348,0.9430284857571214,0.9430284857571214,0.9430284857571214,0.9430284857571214,0.9430284857571214,0.9430284857571214,0.9430284857571214,0.9415292353823088,0.9400299850074962,0.9325337331334332,0.9310344827586207,0.9295352323838081,0.9145427286356822,0.8950524737631185,0.8365817091454273,0.7541229385307346,0.5787106446776612,0.1904047976011994,0.8632525842341987,0.43966862472728313,0.44505829474153386,0.44505829474153386,0.44505829474153386,0.44505829474153386,0.44505829474153386,0.44505829474153386,0.44505829474153386,0.4439022528038946,0.44360830882398833,0.44283551717672476,0.4427434648694409,0.4416057153802817,0.43175354411889266,0.4206685756902021,0.4048199419866007,0.3779916582127035,0.32885249737869165,0.1893893598256489,0.41701302758868897,0.92709308716362,0.9311600561600563,0.9311600561600563,0.9311600561600563,0.9311600561600563,0.9311600561600563,0.9311600561600563,0.9311600561600563,0.9303932753375429,0.9287511593492455,0.9232178816182031,0.922192467578941,0.9204883854230114,0.9066463561822823,0.8898719423224746,0.8514568063968857,0.8068129559879913,0.68676213160543,0.3704882809995729,0.8727523748992417,0.8828421187220346,0.8944011894171445,0.8944011894171445,0.8944011894171445,0.8944011894171445,0.8944011894171445,0.8944011894171445,0.8944011894171445,0.8951729675932079,0.8958097877535387,0.8987939302852344,0.8993489591025099,0.8997656305517382,0.9033510987785235,0.9071386449546809,0.9160997948485706,0.9255181462611549,0.9397876760117597,0.9634183080162478,0.9046239678315375,0.38203220222676315,0.38164679522867007,0.38164679522867007,0.38164679522867007,0.38164679522867007,0.38164679522867007,0.38164679522867007,0.38164679522867007,0.3808241005256386,0.3803129619578796,0.378270705274637,0.3778988081292573,0.37685119189858385,0.3680983552738436,0.35768636233717305,0.3363501382968954,0.3042878268665189,0.24437726684661093,0.09908663535322158,0.3504002169256691,638.0,629.0,629.0,629.0,629.0,629.0,629.0,629.0,628.0,627.0,622.0,621.0,620.0,610.0,597.0,558.0,503.0,386.0,127.0,575.7894736842105,1217.0,1226.0,1226.0,1226.0,1226.0,1226.0,1226.0,1226.0,1227.0,1228.0,1233.0,1234.0,1235.0,1245.0,1258.0,1297.0,1352.0,1469.0,1728.0,1279.2105263157894,29.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,39.0,40.0,45.0,46.0,47.0,57.0,70.0,109.0,164.0,281.0,540.0,91.21052631578948,0.31266846361185985,0.8958097877535387,0.3164420485175202,0.3380053908355795,0.9400299850074962,0.02702702702702703,0.6486486486486487,0.32432432432432434,0.2774516102002527,0.4972244250594766,0.18181818181818182,0.31598647005929154,561.6727369214688,627,1228,40,7,1,24,12,40.0,220,0.4425059476605868,0.3008086253369272,0.8365817091454273,558,1297,109,667,1855,40,37
COMBINED,0.4645815965186814,0.8710474842344039,0.40467263086920036,0.4645815965186814,0.46322054384478933,0.46206725889357053,0.45984049216395806,0.45822621243806444,0.45665441571248927,0.4550683782315145,0.4550683782315145,0.4543658386650558,0.4539786380248672,0.452790854917301,0.4521617808960312,0.44894986634542716,0.44138206847659894,0.42704385037938325,0.3983572885254667,0.35260504516870794,0.26428763045517245,0.10532064456252833,0.4171563569711117,0.41019417475728154,0.4033816425120773,0.4013506994693681,0.3989886828798459,0.3959634790965882,0.3939539347408829,0.3919501677048395,0.3919501677048395,0.3912835249042146,0.39028475711892796,0.3879598662207358,0.3863039847291816,0.3820171265461465,0.37449727939436955,0.36033715757433854,0.3313473877176902,0.2888198757763975,0.20714730937045503,0.07096774193548387,0.3557209979028244,0.5261802168486682,0.5319361359718744,0.5319690535576435,0.5299731228147883,0.5302793637544422,0.5293341099051961,0.528350912767587,0.528350912767587,0.5276182159633163,0.5280672637699542,0.5284555856097013,0.5292471322717532,0.5276098072195451,0.5202124049812527,0.5060994857551607,0.4789189086849402,0.430477014589821,0.3371897603878415,0.15630253786502696,0.4898195760782158,0.4340010272213662,0.42886492039034413,0.42732408834103747,0.42552645095017977,0.42321520287621983,0.4216743708269132,0.42013353877760656,0.42013353877760656,0.4196199280945044,0.41884951206985105,0.41705187467899335,0.4157678479712378,0.4124293785310734,0.40652285567539803,0.39522342064714944,0.3713405238828968,0.33436055469953774,0.25603492552645096,0.09887005649717515,0.3866812640229233,0.8820459290187892,0.8716075156576201,0.8684759916492694,0.8648225469728601,0.860125260960334,0.8569937369519833,0.8538622129436325,0.8538622129436325,0.8528183716075156,0.8512526096033403,0.8475991649269311,0.8449895615866388,0.8382045929018789,0.8262004175365344,0.8032359081419624,0.7546972860125261,0.6795407098121086,0.5203549060542797,0.20093945720250522,0.7858751785518074,0.5472583412146734,0.5532070372035741,0.5533983350880074,0.5517171531770386,0.5522855238511589,0.5513191695291886,0.550140067412145,0.550140067412145,0.5494735306186272,0.5499952894372254,0.5505452799305836,0.5509480668115773,0.5500831292004013,0.5449862232096487,0.5353878436179976,0.5174999719634473,0.4815777147224468,0.406916277787362,0.22596515472333337,0.5196233777321358,0.9197185329643902,0.9256593074244881,0.9260988812962079,0.9250339535950071,0.9258509158662563,0.9258082996630799,0.9252156185340674,0.9252156185340674,0.9245267278013133,0.9247767134082214,0.9234236448089261,0.9244918191891645,0.9193574978918024,0.9094031613713964,0.8932951769469202,0.8553451258617469,0.8004933410712972,0.6607186446068535,0.34174556570169,0.8671672919229946,0.8710474842344039,0.8805480067481836,0.8832919436392742,0.8863302238937213,0.8899675619774188,0.8921605784059348,0.8942754164758832,0.8942754164758832,0.8948667105554413,0.8956185020659332,0.8972165839760087,0.8982247574629398,0.9003670266134337,0.9035597773969777,0.9084468669806809,0.9168339617142135,0.9265725033794057,0.9416933952797415,0.9643865673355769,0.9020885939268977,0.4778731574548661,0.4776282535679031,0.47678421831806106,0.4748869150127855,0.47373229625222835,0.47244748676598725,0.47114534774040256,0.47114534774040256,0.4705306768361415,0.4702985389835978,0.4694607466691025,0.469088415151745,0.46647806475595016,0.4598676248995416,0.4472386051627452,0.4217131708264409,0.37938704957293096,0.2938236804431917,0.12431267332563914,0.4351495931305085,1690.0,1670.0,1664.0,1657.0,1648.0,1642.0,1636.0,1636.0,1634.0,1631.0,1624.0,1619.0,1606.0,1583.0,1539.0,1446.0,1302.0,997.0,385.0,1505.7368421052631,2204.0,2224.0,2230.0,2237.0,2246.0,2252.0,2258.0,2258.0,2260.0,2263.0,2270.0,2275.0,2288.0,2311.0,2355.0,2448.0,2592.0,2897.0,3509.0,2388.2631578947367,226.0,246.0,252.0,259.0,268.0,274.0,280.0,280.0,282.0,285.0,292.0,297.0,310.0,333.0,377.0,470.0,614.0,919.0,1531.0,410.2631578947368,0.3492552645095018,0.8951556224155983,0.3518233179250128,0.4219311761684643,0.8575156576200418,0.0684931506849315,0.684931506849315,0.2465753424657534,0.30501815296066465,0.5655765920826161,0.6204545454545455,0.3515665125834617,1470.740687628828,1643,2251,273,10,5,50,18,81.0,440,0.519104991394148,0.3872624550590652,0.7870563674321504,1508,2386,408,1916,3894,90,73
