seq,HOTA(0),LocA(0),HOTALocA(0),HOTA___5,HOTA___10,HOTA___15,HOTA___20,HOTA___25,HOTA___30,HOTA___35,HOTA___40,HOTA___45,HOTA___50,HOTA___55,HOTA___60,HOTA___65,HOTA___70,HOTA___75,HOTA___80,HOTA___85,HOTA___90,HOTA___95,HOTA___AUC,DetA___5,DetA___10,DetA___15,DetA___20,DetA___25,DetA___30,DetA___35,DetA___40,DetA___45,DetA___50,DetA___55,DetA___60,DetA___65,DetA___70,DetA___75,DetA___80,DetA___85,DetA___90,DetA___95,DetA___AUC,AssA___5,AssA___10,AssA___15,AssA___20,AssA___25,AssA___30,AssA___35,AssA___40,AssA___45,AssA___50,AssA___55,AssA___60,AssA___65,AssA___70,AssA___75,AssA___80,AssA___85,AssA___90,AssA___95,AssA___AUC,DetRe___5,DetRe___10,DetRe___15,DetRe___20,DetRe___25,DetRe___30,DetRe___35,DetRe___40,DetRe___45,DetRe___50,DetRe___55,DetRe___60,DetRe___65,DetRe___70,DetRe___75,DetRe___80,DetRe___85,DetRe___90,DetRe___95,DetRe___AUC,DetPr___5,DetPr___10,DetPr___15,DetPr___20,DetPr___25,DetPr___30,DetPr___35,DetPr___40,DetPr___45,DetPr___50,DetPr___55,DetPr___60,DetPr___65,DetPr___70,DetPr___75,DetPr___80,DetPr___85,DetPr___90,DetPr___95,DetPr___AUC,AssRe___5,AssRe___10,AssRe___15,AssRe___20,AssRe___25,AssRe___30,AssRe___35,AssRe___40,AssRe___45,AssRe___50,AssRe___55,AssRe___60,AssRe___65,AssRe___70,AssRe___75,AssRe___80,AssRe___85,AssRe___90,AssRe___95,AssRe___AUC,AssPr___5,AssPr___10,AssPr___15,AssPr___20,AssPr___25,AssPr___30,AssPr___35,AssPr___40,AssPr___45,AssPr___50,AssPr___55,AssPr___60,AssPr___65,AssPr___70,AssPr___75,AssPr___80,AssPr___85,AssPr___90,AssPr___95,AssPr___AUC,LocA___5,LocA___10,LocA___15,LocA___20,LocA___25,LocA___30,LocA___35,LocA___40,LocA___45,LocA___50,LocA___55,LocA___60,LocA___65,LocA___70,LocA___75,LocA___80,LocA___85,LocA___90,LocA___95,LocA___AUC,OWTA___5,OWTA___10,OWTA___15,OWTA___20,OWTA___25,OWTA___30,OWTA___35,OWTA___40,OWTA___45,OWTA___50,OWTA___55,OWTA___60,OWTA___65,OWTA___70,OWTA___75,OWTA___80,OWTA___85,OWTA___90,OWTA___95,OWTA___AUC,HOTA_TP___5,HOTA_TP___10,HOTA_TP___15,HOTA_TP___20,HOTA_TP___25,HOTA_TP___30,HOTA_TP___35,HOTA_TP___40,HOTA_TP___45,HOTA_TP___50,HOTA_TP___55,HOTA_TP___60,HOTA_TP___65,HOTA_TP___70,HOTA_TP___75,HOTA_TP___80,HOTA_TP___85,HOTA_TP___90,HOTA_TP___95,HOTA_TP___AUC,HOTA_FN___5,HOTA_FN___10,HOTA_FN___15,HOTA_FN___20,HOTA_FN___25,HOTA_FN___30,HOTA_FN___35,HOTA_FN___40,HOTA_FN___45,HOTA_FN___50,HOTA_FN___55,HOTA_FN___60,HOTA_FN___65,HOTA_FN___70,HOTA_FN___75,HOTA_FN___80,HOTA_FN___85,HOTA_FN___90,HOTA_FN___95,HOTA_FN___AUC,HOTA_FP___5,HOTA_FP___10,HOTA_FP___15,HOTA_FP___20,HOTA_FP___25,HOTA_FP___30,HOTA_FP___35,HOTA_FP___40,HOTA_FP___45,HOTA_FP___50,HOTA_FP___55,HOTA_FP___60,HOTA_FP___65,HOTA_FP___70,HOTA_FP___75,HOTA_FP___80,HOTA_FP___85,HOTA_FP___90,HOTA_FP___95,HOTA_FP___AUC,MOTA,MOTP,MODA,CLR_Re,CLR_Pr,MTR,PTR,MLR,sMOTA,CLR_F1,FP_per_frame,MOTAL,MOTP_sum,CLR_TP,CLR_FN,CLR_FP,IDSW,MT,PT,ML,Frag,CLR_Frames,IDF1,IDR,IDP,IDTP,IDFN,IDFP,Dets,GT_Dets,IDs,GT_IDs
Tracking1,0.4427174564472991,0.8983105884824658,0.3976977788326337,0.4427174564472991,0.4427174564472991,0.4427174564472991,0.44258582753148457,0.44258582753148457,0.4420547806829444,0.441111253417332,0.441111253417332,0.4409856495029019,0.4409856495029019,0.4409856495029019,0.43652627905890445,0.43268298057864407,0.4265992003889822,0.41437439831691314,0.39258899178274875,0.3490627455552408,0.2613875511537473,0.135221971916383,0.4057369673254076,0.33896668276195074,0.33896668276195074,0.33896668276195074,0.33832046332046334,0.33832046332046334,0.3376748673420164,0.3363855421686747,0.3363855421686747,0.3357418111753372,0.3357418111753372,0.3357418111753372,0.3318924111431316,0.32806513409961685,0.3217349857006673,0.31049149338374293,0.29156963204471353,0.26045454545454544,0.19422911283376398,0.09087332808811958,0.3073959475200241,0.5782242214666625,0.5782242214666625,0.5782242214666625,0.5789842352698181,0.5789842352698181,0.5786999508219877,0.5784408468834885,0.5784408468834885,0.5792199142153833,0.5792199142153833,0.5792199142153833,0.5741474824708597,0.5706627807195496,0.5656421771359184,0.5530139976114855,0.5286082620749722,0.4678159873229286,0.3517673066685387,0.20121395434339304,0.535723919501178,0.34428641490926926,0.34428641490926926,0.34428641490926926,0.3437959784207945,0.3437959784207945,0.34330554193231977,0.3423246689553703,0.3423246689553703,0.34183423246689554,0.34183423246689554,0.34183423246689554,0.3388916135360471,0.3359489946051986,0.3310446297204512,0.32221677292790585,0.3070132417851888,0.28102010789602744,0.22118685630210888,0.11329082883766552,0.31708009602230186,0.9564032697547684,0.9564032697547684,0.9564032697547684,0.9550408719346049,0.9550408719346049,0.9536784741144414,0.9509536784741145,0.9509536784741145,0.9495912806539509,0.9495912806539509,0.9495912806539509,0.94141689373297,0.9332425068119891,0.9196185286103542,0.8950953678474114,0.8528610354223434,0.7806539509536785,0.614441416893733,0.31471389645776565,0.8808260433099095,0.580119575557178,0.580119575557178,0.580119575557178,0.5808822931464828,0.5808822931464828,0.5807493920745802,0.5806693168307426,0.5806693168307426,0.5814400357058662,0.5814400357058662,0.5814400357058662,0.5782911897733221,0.5759288561036171,0.572620722801067,0.5640364672437537,0.5476703879085347,0.504373719707274,0.41045919853696794,0.27221044566189206,0.5481117070291891,0.9843474746174056,0.9843474746174056,0.9843474746174056,0.9843251457652193,0.9843251457652193,0.9829634674020268,0.980765654987706,0.980765654987706,0.9819336592751104,0.9819336592751104,0.9819336592751104,0.9767499775854777,0.9695059124102104,0.9588159371731804,0.9397121876994279,0.9082899863720096,0.8474345795579099,0.6915119228443519,0.4290956160054105,0.9227949784333372,0.8983105884824658,0.8983105884824658,0.8983105884824658,0.8993090833138605,0.8993090833138605,0.9001721221864262,0.9018114432913097,0.9018114432913097,0.9024836818795349,0.9024836818795349,0.9024836818795349,0.905258798761457,0.9076328350228059,0.9111735981922089,0.9164116298865079,0.9234223505492672,0.9322862261021571,0.9472970020802188,0.9655059131189545,0.911251807378755,0.4461779288831537,0.4461779288831537,0.4461779288831537,0.4461529464822603,0.4461529464822603,0.44572513978140077,0.4449882823397199,0.4449882823397199,0.44496875711150397,0.44496875711150397,0.44496875711150397,0.4411051651728972,0.437851101907189,0.4327271716500247,0.4221260305813105,0.40285200281750105,0.3625819896698897,0.2789378151342588,0.15098243494283428,0.4121374403834337,702.0,702.0,702.0,701.0,701.0,700.0,698.0,698.0,697.0,697.0,697.0,691.0,685.0,675.0,657.0,626.0,573.0,451.0,231.0,646.5263157894736,1337.0,1337.0,1337.0,1338.0,1338.0,1339.0,1341.0,1341.0,1342.0,1342.0,1342.0,1348.0,1354.0,1364.0,1382.0,1413.0,1466.0,1588.0,1808.0,1392.4736842105262,32.0,32.0,32.0,33.0,33.0,34.0,36.0,36.0,37.0,37.0,37.0,43.0,49.0,59.0,77.0,108.0,161.0,283.0,503.0,87.47368421052632,0.3251593918587543,0.9024678338992111,0.32663070132417854,0.34330554193231977,0.9536784741144414,0.027777777777777776,0.5277777777777778,0.4444444444444444,0.29167605871969,0.5048683736025965,0.15454545454545454,0.32639670365143714,631.7274837294478,700,1339,34,3,1,19,16,27.0,220,0.48972232239451857,0.33300637567435015,0.9250681198910081,679,1360,55,734,2039,29,36
Tracking2,0.34737231683594755,0.8998983735915934,0.3125997829514129,0.34737231683594755,0.3472692775754397,0.3472692775754397,0.3472692775754397,0.3472692775754397,0.3472692775754397,0.3472692775754397,0.3472692775754397,0.3472692775754397,0.3472692775754397,0.3472692775754397,0.3470067784981237,0.3470067784981237,0.340650323406426,0.3301696182942181,0.31463104419194843,0.2840533038638566,0.22683598349680353,0.09758238620226121,0.3214737531074793,0.28487124463519314,0.28418230563002683,0.28418230563002683,0.28418230563002683,0.28418230563002683,0.28418230563002683,0.28418230563002683,0.28418230563002683,0.28418230563002683,0.28418230563002683,0.28418230563002683,0.2828066416711302,0.2828066416711302,0.27801494130202775,0.264519535374868,0.2460978147762747,0.21573604060913706,0.16601752677702045,0.06020362992474546,0.2590998459495682,0.42358619473334724,0.424361224321862,0.424361224321862,0.424361224321862,0.424361224321862,0.424361224321862,0.424361224321862,0.424361224321862,0.424361224321862,0.424361224321862,0.424361224321862,0.42578103403834633,0.42578103403834633,0.41739714525212185,0.4121131420031479,0.4022493822600951,0.37400463644438997,0.3099345256363877,0.15816857071293147,0.3996119951756702,0.2862533692722372,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2846361185983827,0.2846361185983827,0.28086253369272235,0.27008086253369273,0.2549865229110512,0.22911051212938005,0.18382749326145553,0.07331536388140161,0.26341325010639804,0.9833333333333333,0.9814814814814815,0.9814814814814815,0.9814814814814815,0.9814814814814815,0.9814814814814815,0.9814814814814815,0.9814814814814815,0.9814814814814815,0.9814814814814815,0.9814814814814815,0.9777777777777777,0.9777777777777777,0.9648148148148148,0.9277777777777778,0.8759259259259259,0.7870370370370371,0.6314814814814815,0.2518518518518518,0.9048732943469787,0.42809054499394716,0.42887375920528104,0.42887375920528104,0.42887375920528104,0.42887375920528104,0.42887375920528104,0.42887375920528104,0.42887375920528104,0.42887375920528104,0.42887375920528104,0.42887375920528104,0.43031122527784127,0.43031122527784127,0.42418545728022355,0.4207644261736775,0.4133814201238182,0.39391032832179634,0.34038411419417625,0.19536198493730308,0.40870727992807554,0.9798336472065285,0.9807389937106917,0.9807389937106917,0.9807389937106917,0.9807389937106917,0.9807389937106917,0.9807389937106917,0.9807389937106917,0.9807389937106917,0.9807389937106917,0.9807389937106917,0.9794034090909091,0.9794034090909091,0.967607704411927,0.9456922727880812,0.9248386707424762,0.8730775806187571,0.7573401240336725,0.4573633995682006,0.9301026397188621,0.8998983735915934,0.9014986757001979,0.9014986757001979,0.9014986757001979,0.9014986757001979,0.9014986757001979,0.9014986757001979,0.9014986757001979,0.9014986757001979,0.9014986757001979,0.9014986757001979,0.9027082440617893,0.9027082440617893,0.9056693733402469,0.9128066459835872,0.9205541808173159,0.9307172388631533,0.9434732528484849,0.9652041444685688,0.91045928710729,0.3482139793569848,0.3482040552491607,0.3482040552491607,0.3482040552491607,0.3482040552491607,0.3482040552491607,0.3482040552491607,0.3482040552491607,0.3482040552491607,0.3482040552491607,0.3482040552491607,0.3481273630461713,0.3481273630461713,0.34239044929965584,0.33362235065067264,0.3202626598990584,0.2927257996735798,0.23869329048575175,0.10768559010573223,0.32430996831870446,531.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,528.0,528.0,521.0,501.0,473.0,425.0,341.0,136.0,488.63157894736844,1324.0,1325.0,1325.0,1325.0,1325.0,1325.0,1325.0,1325.0,1325.0,1325.0,1325.0,1327.0,1327.0,1334.0,1354.0,1382.0,1430.0,1514.0,1719.0,1366.3684210526317,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,12.0,19.0,39.0,67.0,115.0,199.0,404.0,51.36842105263158,0.2765498652291105,0.9014986757001979,0.2803234501347709,0.2857142857142857,0.9814814814814815,0.08108108108108109,0.4864864864864865,0.43243243243243246,0.24840662971488137,0.44258872651356995,0.045454545454545456,0.2798678716765422,477.79429812110493,530,1325,10,7,3,18,16,24.0,220,0.3941544885177453,0.2544474393530997,0.8740740740740741,472,1383,68,540,1855,38,37
COMBINED,0.40039296861920065,0.8989943791499004,0.35995102823980385,0.40039296861920065,0.4003380343636822,0.4003380343636822,0.40027276635004316,0.40027276635004316,0.39997505460115146,0.39944859202261335,0.39944859202261335,0.39938665520384153,0.39938665520384153,0.39938665520384153,0.3967289321710452,0.3945636873231206,0.3884253017843184,0.3769542199442081,0.35788788466043175,0.32000094844917293,0.24577542501349992,0.11900384023591036,0.3683151059940138,0.3133418043202033,0.3130081300813008,0.3130081300813008,0.3126746253492507,0.3126746253492507,0.3123412899949213,0.3116751269035533,0.3116751269035533,0.31134229890890636,0.31134229890890636,0.31134229890890636,0.3086857432261332,0.3067003792667509,0.3011077542799597,0.2887780548628429,0.27009093143278445,0.23932853717026378,0.1809872029250457,0.07644240783170173,0.2845550929845018,0.5116282829464757,0.5120331593832662,0.5120331593832662,0.5124121834400727,0.5124121834400727,0.5121962719235597,0.5119406840515162,0.5119406840515162,0.51232903757026,0.51232903757026,0.51232903757026,0.5098837541916413,0.5075980138212187,0.5010638647517562,0.49205430101409586,0.47422450397448374,0.42786626375240866,0.33375597039080696,0.18526253152665523,0.47712068025018906,0.31664098613251157,0.3163841807909605,0.3163841807909605,0.31612737544940933,0.31612737544940933,0.31587057010785824,0.31535695942475606,0.31535695942475606,0.3151001540832049,0.3151001540832049,0.3151001540832049,0.3130457113507961,0.31150487930148946,0.3071391884951207,0.29738058551617874,0.2822290703646636,0.25629173086800205,0.2033898305084746,0.09424756034925526,0.29151461087232716,0.9678178963893249,0.967032967032967,0.967032967032967,0.966248037676609,0.966248037676609,0.9654631083202512,0.9638932496075353,0.9638932496075353,0.9631083202511774,0.9631083202511774,0.9631083202511774,0.956828885400314,0.9521193092621664,0.9387755102040817,0.9089481946624803,0.8626373626373627,0.783359497645212,0.6216640502354788,0.2880690737833595,0.8910187556804097,0.5146472193292173,0.5150544110551444,0.5150544110551444,0.5154358894187517,0.5154358894187517,0.5153070462040692,0.515154947497278,0.515154947497278,0.5155393620748067,0.5155393620748067,0.5155393620748067,0.5141948638884871,0.5125437703031145,0.5079595410817029,0.5020508950709488,0.4898735892168415,0.4573326963216748,0.38028798166715483,0.243732541960137,0.48820203827421665,0.9824035635426482,0.9827951248766926,0.9827951248766926,0.9827811485362188,0.9827811485362188,0.9820049543480368,0.98075414808476,0.98075414808476,0.9814176260647259,0.9814176260647259,0.9814176260647259,0.977899290001284,0.9738141385004074,0.9626457956442398,0.9422994265849334,0.9154123955687619,0.8583546952401344,0.7198546205786427,0.4395708709496597,0.9258512353762247,0.8989943791499004,0.8996820870420421,0.8996820870420421,0.9002517997758904,0.9002517997758904,0.9007437265460188,0.9016764540215302,0.9016764540215302,0.9020582105877266,0.9020582105877266,0.9020582105877266,0.9041540466027822,0.9054892373085298,0.9087758547575331,0.9148519606849852,0.9221879153507113,0.9316180702138037,0.9456506656054445,0.9653940860441522,0.9109081713529456,0.40249532176840974,0.40249123179180185,0.40249123179180185,0.40247673063074274,0.40247673063074274,0.4022284530209348,0.4018010173311111,0.4018010173311111,0.40178969459119906,0.40178969459119906,0.40178969459119906,0.39952086620993504,0.3976421230567186,0.3922962513255554,0.3825276410160786,0.36584141496126743,0.3311473770349539,0.2605428376466674,0.1321383427340991,0.3729098774766068,1233.0,1232.0,1232.0,1231.0,1231.0,1230.0,1228.0,1228.0,1227.0,1227.0,1227.0,1219.0,1213.0,1196.0,1158.0,1099.0,998.0,792.0,367.0,1135.157894736842,2661.0,2662.0,2662.0,2663.0,2663.0,2664.0,2666.0,2666.0,2667.0,2667.0,2667.0,2675.0,2681.0,2698.0,2736.0,2795.0,2896.0,3102.0,3527.0,2758.842105263158,41.0,42.0,42.0,43.0,43.0,44.0,46.0,46.0,47.0,47.0,47.0,55.0,61.0,78.0,116.0,175.0,276.0,482.0,907.0,138.8421052631579,0.3020030816640986,0.9020502291467909,0.30457113507960965,0.31587057010785824,0.9654631083202512,0.0547945205479452,0.5068493150684932,0.4383561643835616,0.2710636317027614,0.4760061919504644,0.1,0.30431432973805855,1109.5217818505528,1230,2664,44,10,4,37,32,51.0,440,0.4454334365325077,0.295582948125321,0.9034536891679749,1151,2743,123,1274,3894,67,73
