seq,HOTA(0),LocA(0),HOTALocA(0),HOTA___5,HOTA___10,HOTA___15,HOTA___20,HOTA___25,HOTA___30,HOTA___35,HOTA___40,HOTA___45,HOTA___50,HOTA___55,HOTA___60,HOTA___65,HOTA___70,HOTA___75,HOTA___80,HOTA___85,HOTA___90,HOTA___95,HOTA___AUC,DetA___5,DetA___10,DetA___15,DetA___20,DetA___25,DetA___30,DetA___35,DetA___40,DetA___45,DetA___50,DetA___55,DetA___60,DetA___65,DetA___70,DetA___75,DetA___80,DetA___85,DetA___90,DetA___95,DetA___AUC,AssA___5,AssA___10,AssA___15,AssA___20,AssA___25,AssA___30,AssA___35,AssA___40,AssA___45,AssA___50,AssA___55,AssA___60,AssA___65,AssA___70,AssA___75,AssA___80,AssA___85,AssA___90,AssA___95,AssA___AUC,DetRe___5,DetRe___10,DetRe___15,DetRe___20,DetRe___25,DetRe___30,DetRe___35,DetRe___40,DetRe___45,DetRe___50,DetRe___55,DetRe___60,DetRe___65,DetRe___70,DetRe___75,DetRe___80,DetRe___85,DetRe___90,DetRe___95,DetRe___AUC,DetPr___5,DetPr___10,DetPr___15,DetPr___20,DetPr___25,DetPr___30,DetPr___35,DetPr___40,DetPr___45,DetPr___50,DetPr___55,DetPr___60,DetPr___65,DetPr___70,DetPr___75,DetPr___80,DetPr___85,DetPr___90,DetPr___95,DetPr___AUC,AssRe___5,AssRe___10,AssRe___15,AssRe___20,AssRe___25,AssRe___30,AssRe___35,AssRe___40,AssRe___45,AssRe___50,AssRe___55,AssRe___60,AssRe___65,AssRe___70,AssRe___75,AssRe___80,AssRe___85,AssRe___90,AssRe___95,AssRe___AUC,AssPr___5,AssPr___10,AssPr___15,AssPr___20,AssPr___25,AssPr___30,AssPr___35,AssPr___40,AssPr___45,AssPr___50,AssPr___55,AssPr___60,AssPr___65,AssPr___70,AssPr___75,AssPr___80,AssPr___85,AssPr___90,AssPr___95,AssPr___AUC,LocA___5,LocA___10,LocA___15,LocA___20,LocA___25,LocA___30,LocA___35,LocA___40,LocA___45,LocA___50,LocA___55,LocA___60,LocA___65,LocA___70,LocA___75,LocA___80,LocA___85,LocA___90,LocA___95,LocA___AUC,OWTA___5,OWTA___10,OWTA___15,OWTA___20,OWTA___25,OWTA___30,OWTA___35,OWTA___40,OWTA___45,OWTA___50,OWTA___55,OWTA___60,OWTA___65,OWTA___70,OWTA___75,OWTA___80,OWTA___85,OWTA___90,OWTA___95,OWTA___AUC,HOTA_TP___5,HOTA_TP___10,HOTA_TP___15,HOTA_TP___20,HOTA_TP___25,HOTA_TP___30,HOTA_TP___35,HOTA_TP___40,HOTA_TP___45,HOTA_TP___50,HOTA_TP___55,HOTA_TP___60,HOTA_TP___65,HOTA_TP___70,HOTA_TP___75,HOTA_TP___80,HOTA_TP___85,HOTA_TP___90,HOTA_TP___95,HOTA_TP___AUC,HOTA_FN___5,HOTA_FN___10,HOTA_FN___15,HOTA_FN___20,HOTA_FN___25,HOTA_FN___30,HOTA_FN___35,HOTA_FN___40,HOTA_FN___45,HOTA_FN___50,HOTA_FN___55,HOTA_FN___60,HOTA_FN___65,HOTA_FN___70,HOTA_FN___75,HOTA_FN___80,HOTA_FN___85,HOTA_FN___90,HOTA_FN___95,HOTA_FN___AUC,HOTA_FP___5,HOTA_FP___10,HOTA_FP___15,HOTA_FP___20,HOTA_FP___25,HOTA_FP___30,HOTA_FP___35,HOTA_FP___40,HOTA_FP___45,HOTA_FP___50,HOTA_FP___55,HOTA_FP___60,HOTA_FP___65,HOTA_FP___70,HOTA_FP___75,HOTA_FP___80,HOTA_FP___85,HOTA_FP___90,HOTA_FP___95,HOTA_FP___AUC,MOTA,MOTP,MODA,CLR_Re,CLR_Pr,MTR,PTR,MLR,sMOTA,CLR_F1,FP_per_frame,MOTAL,MOTP_sum,CLR_TP,CLR_FN,CLR_FP,IDSW,MT,PT,ML,Frag,CLR_Frames,IDF1,IDR,IDP,IDTP,IDFN,IDFP,Dets,GT_Dets,IDs,GT_IDs
Tracking1,0.45384385417321094,0.7975538558890503,0.3619649158673922,0.45384385417321094,0.45331948630154,0.45163761233011,0.4494637494862797,0.4494637494862797,0.4481083460694693,0.4481083460694693,0.447388354995203,0.4463455619255856,0.44487542095409516,0.4332395819730286,0.4257707621863242,0.41957366134985036,0.3936515688397071,0.3218330547542994,0.2568594565486322,0.17388260845086628,0.07735821205959528,0.02489243941822954,0.3694534645985145,0.36429608127721336,0.36231884057971014,0.3570741097208855,0.3551177318596829,0.3551177318596829,0.35381661065770525,0.35381661065770525,0.3531669865642994,0.35186960690316393,0.3492822966507177,0.3352272727272727,0.3264346190028222,0.31837307152875177,0.2989405803777061,0.24613345117101193,0.18686868686868688,0.13116726835138387,0.05420560747663551,0.010752688172043012,0.2875778869687937,0.5654034027724206,0.5671760163835102,0.5712442524345585,0.5688751756898699,0.5688751756898699,0.5675287246798523,0.5675287246798523,0.5667470284595026,0.5661880331298241,0.5666308944566907,0.5599083089545248,0.5553355293212824,0.5529426733649515,0.5183690934638967,0.42081445914687793,0.3530649330501301,0.2305084332524203,0.11039988760640217,0.057625919237691184,0.4755350876723226,0.3692986758214811,0.3678273663560569,0.36390387444825895,0.3624325649828347,0.3624325649828347,0.36145169200588523,0.36145169200588523,0.3609612555174105,0.359980382540461,0.358018636586562,0.3472290338401177,0.3403629230014713,0.33398724865129964,0.3182932810201079,0.2731731240804316,0.21775380088278568,0.1603727317312408,0.07111329082883766,0.014713094654242276,0.30025038073358973,0.9641485275288092,0.9603072983354674,0.9500640204865557,0.9462227912932138,0.9462227912932138,0.9436619718309859,0.9436619718309859,0.942381562099872,0.939820742637644,0.9346991037131882,0.9065300896286812,0.8886043533930857,0.8719590268886044,0.8309859154929577,0.7131882202304738,0.5685019206145967,0.4186939820742638,0.1856594110115237,0.03841229193341869,0.7838803153851337,0.5686088896135538,0.5703476108862937,0.5746569948072827,0.5729302978985166,0.5729302978985166,0.5718958388958885,0.5718958388958885,0.5713821104161275,0.5710562920608349,0.5714699456275845,0.5686494982666134,0.5657020891436358,0.5649366729698466,0.5430473980894426,0.46792479840095436,0.4108939637614313,0.2976440217179849,0.1484897024808983,0.08170163372446808,0.4929559945029349,0.9810577159498994,0.9822546740864261,0.9868356621068661,0.9837048277874257,0.9837048277874257,0.9818222917574357,0.9818222917574357,0.9805747676973237,0.9783105614470753,0.9762739069892511,0.9629618519409495,0.9516705830805497,0.9408328805806835,0.9099899599178479,0.8111213907316963,0.7253342695247486,0.5445521725242943,0.333876874058291,0.18640451864015084,0.8517424225455672,0.7975538558890503,0.8004578020476547,0.8077117545853741,0.8102625282468924,0.8102625282468924,0.8116738601865989,0.8116738601865989,0.8122976083664909,0.8133713134134758,0.8151876525260041,0.8241166900150935,0.8291794732562408,0.8328873406591139,0.8404921831802052,0.8589031985458389,0.8803132786076922,0.8983513688132541,0.9289023858878553,0.9628120997494904,0.8392847780215693,0.4569493713189838,0.45675251544645745,0.45593639547335446,0.4540692558193522,0.4540692558193522,0.4529174514163423,0.4529174514163423,0.45229826326607053,0.4514605018779664,0.4504047294170084,0.4409267752783151,0.4347592713288136,0.42973922573934814,0.4061937955435098,0.3390504394089024,0.27727464927413054,0.19226873674047745,0.08860530071516641,0.029117960166911955,0.37766901818246346,753.0,750.0,742.0,739.0,739.0,737.0,737.0,736.0,734.0,730.0,708.0,694.0,681.0,649.0,557.0,444.0,327.0,145.0,30.0,612.2105263157895,1286.0,1289.0,1297.0,1300.0,1300.0,1302.0,1302.0,1303.0,1305.0,1309.0,1331.0,1345.0,1358.0,1390.0,1482.0,1595.0,1712.0,1894.0,2009.0,1426.7894736842106,28.0,31.0,39.0,42.0,42.0,44.0,44.0,45.0,47.0,51.0,73.0,87.0,100.0,132.0,224.0,337.0,454.0,636.0,751.0,168.78947368421052,0.3310446297204512,0.8151876525260041,0.33300637567435015,0.358018636586562,0.9346991037131882,0.08333333333333333,0.5,0.4166666666666667,0.26487836505344925,0.5177304964539007,0.2318181818181818,0.3327111034863522,595.086986343983,730,1309,51,4,3,18,15,28.0,220,0.5070921985815603,0.3506620892594409,0.9154929577464789,715,1324,66,781,2039,32,36
Tracking2,0.24161532292200769,0.8119132402389087,0.1961706797249775,0.24161532292200769,0.24161532292200769,0.24161532292200769,0.24161532292200769,0.24161532292200769,0.24161532292200769,0.24161532292200769,0.24161532292200769,0.24161532292200769,0.24081304002947243,0.23957000434249243,0.23512351080220897,0.21826526837311225,0.19600126874708054,0.17839526228296165,0.14936872608318322,0.10715168846908231,0.0682227348296552,0.012555621726044677,0.201052896420177,0.15636754433100483,0.15636754433100483,0.15636754433100483,0.15636754433100483,0.15636754433100483,0.15636754433100483,0.15636754433100483,0.15636754433100483,0.15636754433100483,0.155126140633387,0.15450643776824036,0.15018706574024585,0.14103923647932132,0.12493465760585468,0.11214470284237726,0.09183155758498224,0.05957656326932546,0.03362151777137368,0.005137786081270434,0.12817966130291691,0.3733381151470239,0.3733381151470239,0.3733381151470239,0.3733381151470239,0.3733381151470239,0.3733381151470239,0.3733381151470239,0.3733381151470239,0.3733381151470239,0.373830741946243,0.371465343513728,0.3680947161426711,0.33777641291309374,0.3074927172863603,0.2837839755100826,0.24295587397683072,0.19271813800120305,0.13843341574544524,0.030683184241984664,0.3161725029263609,0.1568733153638814,0.1568733153638814,0.1568733153638814,0.1568733153638814,0.1568733153638814,0.1568733153638814,0.1568733153638814,0.1568733153638814,0.1568733153638814,0.15579514824797844,0.15525606469002695,0.15148247978436657,0.14339622641509434,0.12884097035040432,0.1169811320754717,0.09757412398921833,0.06522911051212937,0.03773584905660377,0.005929919137466307,0.1300042559228259,0.9797979797979798,0.9797979797979798,0.9797979797979798,0.9797979797979798,0.9797979797979798,0.9797979797979798,0.9797979797979798,0.9797979797979798,0.9797979797979798,0.9730639730639731,0.9696969696969697,0.9461279461279462,0.8956228956228957,0.8047138047138047,0.7306397306397306,0.6094276094276094,0.4074074074074074,0.2356902356902357,0.037037037037037035,0.8119794435583908,0.38527867731534915,0.38527867731534915,0.38527867731534915,0.38527867731534915,0.38527867731534915,0.38527867731534915,0.38527867731534915,0.38527867731534915,0.38527867731534915,0.38596770424684446,0.38388133479887115,0.3829926244829661,0.3605526483242358,0.33538527002544316,0.3157867397970913,0.28301839882626123,0.23639263666289972,0.1819327687586941,0.04377448413745378,0.33564172136310017,0.9455899198167238,0.9455899198167238,0.9455899198167238,0.9455899198167238,0.9455899198167238,0.9455899198167238,0.9455899198167238,0.9455899198167238,0.9455899198167238,0.9394463667820069,0.9372829861111112,0.9221777382364571,0.8896758264709391,0.8265217174736004,0.7801934752395583,0.6983688503025519,0.5633641610914338,0.40464002267573695,0.19318181818181818,0.824482223206091,0.8119132402389087,0.8119132402389087,0.8119132402389087,0.8119132402389087,0.8119132402389087,0.8119132402389087,0.8119132402389087,0.8119132402389087,0.8119132402389087,0.8141797298687187,0.815127538553047,0.8213039172268607,0.8320469921608747,0.8495151286427888,0.8622137572763592,0.8794217359374209,0.904751208796929,0.9263816692704968,0.9609211802533678,0.8406885273756338,0.24200576000338536,0.24200576000338536,0.24200576000338536,0.24200576000338536,0.24200576000338536,0.24200576000338536,0.24200576000338536,0.24200576000338536,0.24200576000338536,0.24133175477165597,0.24015046825411446,0.23613534338767317,0.2200814916883389,0.19904185507288963,0.18220145641582397,0.15396819987037644,0.11211972494334917,0.07227656937735906,0.013488839884695403,0.20257092335246024,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,289.0,288.0,281.0,266.0,239.0,217.0,181.0,121.0,70.0,11.0,241.1578947368421,1564.0,1564.0,1564.0,1564.0,1564.0,1564.0,1564.0,1564.0,1564.0,1566.0,1567.0,1574.0,1589.0,1616.0,1638.0,1674.0,1734.0,1785.0,1844.0,1613.842105263158,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,9.0,16.0,31.0,58.0,80.0,116.0,176.0,227.0,286.0,55.8421052631579,0.14932614555256066,0.8141797298687187,0.15148247978436657,0.15579514824797844,0.9730639730639731,0.0,0.32432432432432434,0.6756756756756757,0.12037624901997827,0.26858736059479554,0.03636363636363636,0.15115791914214127,235.2979419320597,289,1566,8,4,0,12,25,12.0,220,0.2425650557620818,0.14070080862533693,0.8787878787878788,261,1594,36,297,1855,26,37
COMBINED,0.36884464638359504,0.8015563279635798,0.2956497603442595,0.36884464638359504,0.36857733316134605,0.36767889550406996,0.36634140351954925,0.36634140351954925,0.3655104455421412,0.3655104455421412,0.3650675595770017,0.36443882812332223,0.36327683317247195,0.35582148472498204,0.3497157330843727,0.34040621929652704,0.31681271911574743,0.26552543773156473,0.21489071133978913,0.14770208052509873,0.07349974195534648,0.020470498053744485,0.3024438115722295,0.26578411405295316,0.2648181124395828,0.26224930185326223,0.2612886859462202,0.2612886859462202,0.2606490872210953,0.2606490872210953,0.2603295310519645,0.25969090448441856,0.25777890209967114,0.2505030181086519,0.2439329497122842,0.23527950310559007,0.21743388834476005,0.18437351119580753,0.14377731769036117,0.09902740937223696,0.045196552449022494,0.008314743459744475,0.21275606872394434,0.5118679634055716,0.5129907817439161,0.5154933463835687,0.5136312100413571,0.5136312100413571,0.512558425677855,0.512558425677855,0.5119446976182842,0.5114374710488535,0.5119505764237964,0.5054187767788727,0.5013717667539083,0.4925052654661192,0.4616129516773751,0.3823963519773888,0.3211773495425026,0.22030167940108705,0.1195270828144627,0.05039738058030651,0.43067224805549675,0.26810477657935283,0.26733436055469956,0.2652799178222907,0.2645095017976374,0.2645095017976374,0.2639958911145352,0.2639958911145352,0.2637390857729841,0.26322547508988187,0.26168464304057526,0.25577812018489987,0.25038520801232667,0.24319465844889573,0.2280431432973806,0.1987673343605547,0.16050333846944018,0.1150487930148947,0.055213148433487416,0.010529019003595274,0.21914956883734757,0.9684601113172542,0.9656771799628943,0.9582560296846011,0.9554730983302412,0.9554730983302412,0.9536178107606679,0.9536178107606679,0.9526901669758813,0.950834879406308,0.9452690166975881,0.9239332096474954,0.9044526901669759,0.87847866419295,0.8237476808905381,0.7179962894248608,0.5797773654916512,0.4155844155844156,0.19944341372912802,0.038033395176252316,0.7916219119226637,0.5175082269902037,0.518613643865021,0.521308407788742,0.5199141604327867,0.5199141604327867,0.5190693855691015,0.5190693855691015,0.5186497841918564,0.518313574118458,0.5188593982683755,0.5152225594325675,0.5130442844568173,0.5075278550651661,0.4871563523605058,0.4252711049680884,0.37386120015620605,0.28110067887944623,0.1593781426643667,0.07152605700600083,0.44870044011661026,0.9711715773725488,0.9720054488294776,0.9752165807840865,0.972936441166577,0.972936441166577,0.9715658518403666,0.9715658518403666,0.9706618263796464,0.9690210914817755,0.9658291973524565,0.9555366377250927,0.9431705939511241,0.9264635285287383,0.8875249712419749,0.8024503860006963,0.7175250841180004,0.5496330890792583,0.3569160387244362,0.18822281851718353,0.8442291292684413,0.8015563279635798,0.8036600426947775,0.8088953289563118,0.810728894450462,0.810728894450462,0.8117416224387605,0.8117416224387605,0.8121886978259589,0.8129573628829402,0.8149017941864992,0.8215174173031764,0.8269096976211066,0.8326512976807278,0.8429206561143916,0.8598313526085299,0.8800550878503817,0.9000798970231305,0.9280816874542966,0.9623047798846771,0.8396553927278386,0.37045140837494345,0.37032426683646485,0.3697972857750186,0.3685923703439302,0.3685923703439302,0.36784958656370487,0.36784958656370487,0.36745044089805234,0.36691057670173827,0.36601858401709314,0.35954841764448303,0.3543107027880827,0.3460847436962739,0.3244497934770347,0.2756953092668535,0.2270463319288334,0.15920251981124345,0.08123710091612497,0.023035515576202557,0.3070761532380902,1044.0,1041.0,1033.0,1030.0,1030.0,1028.0,1028.0,1027.0,1025.0,1019.0,996.0,975.0,947.0,888.0,774.0,625.0,448.0,215.0,41.0,853.3684210526316,2850.0,2853.0,2861.0,2864.0,2864.0,2866.0,2866.0,2867.0,2869.0,2875.0,2898.0,2919.0,2947.0,3006.0,3120.0,3269.0,3446.0,3679.0,3853.0,3040.6315789473683,34.0,37.0,45.0,48.0,48.0,50.0,50.0,51.0,53.0,59.0,82.0,103.0,131.0,190.0,304.0,453.0,630.0,863.0,1037.0,224.6315789473684,0.24447868515665125,0.8149017941864992,0.2465331278890601,0.26168464304057526,0.9452690166975881,0.0410958904109589,0.410958904109589,0.547945205479452,0.19604132724089438,0.4098954143201931,0.1340909090909091,0.24630120955649923,830.3849282760427,1019,2875,59,8,3,30,40,40.0,440,0.3925985518905873,0.25064201335387776,0.9053803339517625,976,2918,102,1078,3894,58,73
