seq,HOTA(0),LocA(0),HOTALocA(0),HOTA___5,HOTA___10,HOTA___15,HOTA___20,HOTA___25,HOTA___30,HOTA___35,HOTA___40,HOTA___45,HOTA___50,HOTA___55,HOTA___60,HOTA___65,HOTA___70,HOTA___75,HOTA___80,HOTA___85,HOTA___90,HOTA___95,HOTA___AUC,DetA___5,DetA___10,DetA___15,DetA___20,DetA___25,DetA___30,DetA___35,DetA___40,DetA___45,DetA___50,DetA___55,DetA___60,DetA___65,DetA___70,DetA___75,DetA___80,DetA___85,DetA___90,DetA___95,DetA___AUC,AssA___5,AssA___10,AssA___15,AssA___20,AssA___25,AssA___30,AssA___35,AssA___40,AssA___45,AssA___50,AssA___55,AssA___60,AssA___65,AssA___70,AssA___75,AssA___80,AssA___85,AssA___90,AssA___95,AssA___AUC,DetRe___5,DetRe___10,DetRe___15,DetRe___20,DetRe___25,DetRe___30,DetRe___35,DetRe___40,DetRe___45,DetRe___50,DetRe___55,DetRe___60,DetRe___65,DetRe___70,DetRe___75,DetRe___80,DetRe___85,DetRe___90,DetRe___95,DetRe___AUC,DetPr___5,DetPr___10,DetPr___15,DetPr___20,DetPr___25,DetPr___30,DetPr___35,DetPr___40,DetPr___45,DetPr___50,DetPr___55,DetPr___60,DetPr___65,DetPr___70,DetPr___75,DetPr___80,DetPr___85,DetPr___90,DetPr___95,DetPr___AUC,AssRe___5,AssRe___10,AssRe___15,AssRe___20,AssRe___25,AssRe___30,AssRe___35,AssRe___40,AssRe___45,AssRe___50,AssRe___55,AssRe___60,AssRe___65,AssRe___70,AssRe___75,AssRe___80,AssRe___85,AssRe___90,AssRe___95,AssRe___AUC,AssPr___5,AssPr___10,AssPr___15,AssPr___20,AssPr___25,AssPr___30,AssPr___35,AssPr___40,AssPr___45,AssPr___50,AssPr___55,AssPr___60,AssPr___65,AssPr___70,AssPr___75,AssPr___80,AssPr___85,AssPr___90,AssPr___95,AssPr___AUC,LocA___5,LocA___10,LocA___15,LocA___20,LocA___25,LocA___30,LocA___35,LocA___40,LocA___45,LocA___50,LocA___55,LocA___60,LocA___65,LocA___70,LocA___75,LocA___80,LocA___85,LocA___90,LocA___95,LocA___AUC,OWTA___5,OWTA___10,OWTA___15,OWTA___20,OWTA___25,OWTA___30,OWTA___35,OWTA___40,OWTA___45,OWTA___50,OWTA___55,OWTA___60,OWTA___65,OWTA___70,OWTA___75,OWTA___80,OWTA___85,OWTA___90,OWTA___95,OWTA___AUC,HOTA_TP___5,HOTA_TP___10,HOTA_TP___15,HOTA_TP___20,HOTA_TP___25,HOTA_TP___30,HOTA_TP___35,HOTA_TP___40,HOTA_TP___45,HOTA_TP___50,HOTA_TP___55,HOTA_TP___60,HOTA_TP___65,HOTA_TP___70,HOTA_TP___75,HOTA_TP___80,HOTA_TP___85,HOTA_TP___90,HOTA_TP___95,HOTA_TP___AUC,HOTA_FN___5,HOTA_FN___10,HOTA_FN___15,HOTA_FN___20,HOTA_FN___25,HOTA_FN___30,HOTA_FN___35,HOTA_FN___40,HOTA_FN___45,HOTA_FN___50,HOTA_FN___55,HOTA_FN___60,HOTA_FN___65,HOTA_FN___70,HOTA_FN___75,HOTA_FN___80,HOTA_FN___85,HOTA_FN___90,HOTA_FN___95,HOTA_FN___AUC,HOTA_FP___5,HOTA_FP___10,HOTA_FP___15,HOTA_FP___20,HOTA_FP___25,HOTA_FP___30,HOTA_FP___35,HOTA_FP___40,HOTA_FP___45,HOTA_FP___50,HOTA_FP___55,HOTA_FP___60,HOTA_FP___65,HOTA_FP___70,HOTA_FP___75,HOTA_FP___80,HOTA_FP___85,HOTA_FP___90,HOTA_FP___95,HOTA_FP___AUC,MOTA,MOTP,MODA,CLR_Re,CLR_Pr,MTR,PTR,MLR,sMOTA,CLR_F1,FP_per_frame,MOTAL,MOTP_sum,CLR_TP,CLR_FN,CLR_FP,IDSW,MT,PT,ML,Frag,CLR_Frames,IDF1,IDR,IDP,IDTP,IDFN,IDFP,Dets,GT_Dets,IDs,GT_IDs
Tracking1,0.5163865097996759,0.7696003754325172,0.3974112518101178,0.5163865097996759,0.5129960981994618,0.5107181398909854,0.507838742840595,0.5063691653807088,0.5055763313563804,0.5046793981209263,0.5015479851562796,0.49826723525089117,0.49601941598064087,0.48755294674883726,0.47279372263123676,0.44918874036629786,0.394601265664664,0.3311422240513528,0.2776991048410015,0.20346437753660637,0.09816847613724781,0.024794744877116623,0.41051603288583716,0.4573142593447162,0.4453089244851259,0.43806921675774135,0.4315503173164098,0.4270221418888387,0.4257336343115124,0.4250902527075812,0.42060278902384163,0.41487455197132617,0.4110813226094727,0.4016866400355082,0.38691260430390867,0.36414686825053993,0.31693077564637195,0.2621902478017586,0.2099616858237548,0.14919941775836973,0.07123473541383989,0.014129736673089274,0.3406863222170372,0.5830892478296648,0.5909717553317573,0.5954150815348263,0.5976132524560869,0.6004600382410697,0.6003928424427626,0.5991699251286032,0.5980711207315954,0.5984224304548956,0.5985075154180857,0.5917744136635007,0.5777374571750147,0.554091060678955,0.49130652757400406,0.41822750262086916,0.36728983446163904,0.27746591473569193,0.1352858216026595,0.043509612935121164,0.49572638710614747,0.48602256007846983,0.47719470328592445,0.4717999019127023,0.4668955370279549,0.4634624816086317,0.4624816086316822,0.46199117214320745,0.45855811672388425,0.45414418832761155,0.45120156939676315,0.443845022069642,0.43207454634624815,0.41343795978420794,0.37273173124080433,0.3217263364394311,0.2687591956841589,0.20107896027464445,0.10299166257969593,0.02157920549288867,0.38063033994992385,0.8856121537086684,0.8695263628239499,0.8596961572832886,0.8507596067917784,0.8445040214477212,0.8427167113494192,0.8418230563002681,0.8355674709562109,0.8275245755138516,0.8221626452189454,0.80875781948168,0.7873100983020554,0.7533512064343163,0.6791778373547811,0.5862377122430742,0.4897229669347632,0.36639857015192134,0.1876675603217158,0.03932082216264522,0.6935703870937396,0.594623408547308,0.6024577597556007,0.6072091471230517,0.6096912949200117,0.6126294639615586,0.6125309243112314,0.611748048434704,0.61127886428296,0.6116797332808477,0.6117942297573126,0.608512477903628,0.6006368042423788,0.5863900606690472,0.5413021164889187,0.48167398398181743,0.4354532219296223,0.3523703920440769,0.2015057402027715,0.07345037251844473,0.5245756865450154,0.9494240833370904,0.9522852026475117,0.9551375251231915,0.9549945809734094,0.9586001852811747,0.9585686098804053,0.9575388828966567,0.953114729354389,0.9507602608091268,0.9477953989967577,0.9352721787103727,0.9201694210505186,0.8892102452013889,0.8247913088274869,0.7540745733649544,0.6948535277097041,0.5746786150145151,0.33596555977164666,0.11173715283397896,0.8199458969360147,0.7696003754325172,0.782383428697583,0.7898919786107061,0.7964057622439913,0.8007536134297897,0.8018798096707797,0.8023843998668547,0.8055167969075848,0.8091320947170523,0.8112829642607975,0.8160230035042314,0.8227150845049568,0.8313084160640932,0.8479192143530899,0.86725484946043,0.8854409208407695,0.9045801746064717,0.9315168429602884,0.963232727600763,0.8336432872490921,0.5323481276236472,0.5310448111373464,0.5300158271839386,0.5282262398258036,0.5275326524775694,0.5269446342680386,0.5261285166412493,0.5236891891089821,0.5213157094851211,0.519660976264716,0.5124998806758162,0.4996255094729746,0.4786254043213491,0.4279316915029389,0.3668171236684907,0.314185487400163,0.23620448269816152,0.1180394497204983,0.03064152212999587,0.4342882755582526,991.0,973.0,962.0,952.0,945.0,943.0,942.0,935.0,926.0,920.0,905.0,881.0,843.0,760.0,656.0,548.0,410.0,210.0,44.0,776.1052631578947,1048.0,1066.0,1077.0,1087.0,1094.0,1096.0,1097.0,1104.0,1113.0,1119.0,1134.0,1158.0,1196.0,1279.0,1383.0,1491.0,1629.0,1829.0,1995.0,1262.8947368421052,128.0,146.0,157.0,167.0,174.0,176.0,177.0,184.0,193.0,199.0,214.0,238.0,276.0,359.0,463.0,571.0,709.0,909.0,1075.0,342.89473684210526,0.34968121628249144,0.8112829642607975,0.3536047081902894,0.45120156939676315,0.8221626452189454,0.16666666666666666,0.6111111111111112,0.2222222222222222,0.2645317935850582,0.5826472450918303,0.9045454545454545,0.35316179990829233,746.3803271199337,920,1119,199,8,6,22,8,22.0,220,0.545915136162128,0.42275625306522807,0.7703306523681859,862,1177,257,1119,2039,53,36
Tracking2,0.5283225444669579,0.7806728271400181,0.41244705443082796,0.5283225444669579,0.5276806741696278,0.5271708010261614,0.5270279747151853,0.5270279747151853,0.5270279747151853,0.5270279747151853,0.5263670460432689,0.5255499439084841,0.5255499439084841,0.5150624160481142,0.49249446663041596,0.4530603023747817,0.39367737162970046,0.3261155569198967,0.24678497630954777,0.1551250996429826,0.087405221368137,0.01604717284858439,0.4186592334818887,0.4883116883116883,0.48599585062240663,0.48368720870015536,0.4829192546583851,0.4829192546583851,0.4829192546583851,0.4829192546583851,0.4821520951888257,0.48138572905894517,0.48138572905894517,0.4707392197125257,0.44042232277526394,0.3961988304093567,0.33753501400560226,0.27107364685004437,0.19325281132861308,0.11218944099378882,0.056805606787163405,0.007738304607808653,0.3747658166865618,0.5716117751698707,0.5729408873255002,0.5745635783948227,0.5751654825378107,0.5751654825378107,0.5751654825378107,0.5751654825378107,0.5746366549580388,0.5737659570468697,0.5737659570468697,0.5635589330910846,0.5507232197795416,0.5180823915503439,0.4591579140014699,0.39233380928396566,0.31514586573616776,0.21449252555396484,0.13448800487312812,0.03327754197896155,0.46964247083904437,0.5067385444743935,0.505121293800539,0.5035040431266846,0.5029649595687331,0.5029649595687331,0.5029649595687331,0.5029649595687331,0.5024258760107817,0.5018867924528302,0.5018867924528302,0.49433962264150944,0.47223719676549863,0.43827493261455525,0.3897574123989218,0.3293800539083558,0.2501347708894879,0.15579514824797844,0.0830188679245283,0.011859838274932614,0.4030642644346716,0.9306930693069307,0.9277227722772278,0.9247524752475248,0.9237623762376238,0.9237623762376238,0.9237623762376238,0.9237623762376238,0.9227722772277228,0.9217821782178218,0.9217821782178218,0.907920792079208,0.8673267326732673,0.804950495049505,0.7158415841584158,0.6049504950495049,0.4594059405940594,0.2861386138613861,0.15247524752475247,0.02178217821782178,0.7402813965607086,0.5950395163893554,0.5964240336128314,0.5981197430869037,0.598746132275489,0.598746132275489,0.598746132275489,0.598746132275489,0.5984407812013924,0.5978992953567495,0.5978992953567495,0.5906400960405191,0.5824995603636084,0.5594503561839274,0.5163737631464477,0.4610610086747323,0.39116081939048425,0.2943791542492573,0.19911308517128473,0.057143114521022345,0.5068751658866958,0.9231650788961179,0.9229334075677956,0.9226858703330028,0.9234604532594046,0.9234604532594046,0.9234604532594046,0.9234604532594046,0.9223451072189501,0.9212364065236478,0.9212364065236478,0.9085924490116932,0.8819216437705623,0.8505864826506749,0.7879408352599716,0.7153667993691295,0.6255380064919223,0.45646338082240395,0.31600009647422433,0.07810019341544244,0.781471261966674,0.7806728271400181,0.7829653258922721,0.7850937936132711,0.7857511603811148,0.7857511603811148,0.7857511603811148,0.7857511603811148,0.7861936491722193,0.7865777297898399,0.7865777297898399,0.790488887751709,0.800413317623669,0.8138731952522786,0.8308007494853634,0.8501941825654081,0.873853009495621,0.9030505949522479,0.9276295110248084,0.9644171806324167,0.8213582276687074,0.5381985869119358,0.5379634209470803,0.537861585126814,0.5378550768282855,0.5378550768282855,0.5378550768282855,0.5378550768282855,0.5373195741411232,0.5366242221525989,0.5366242221525989,0.5278157920340186,0.5099725379884297,0.4765107818775086,0.4230368783495117,0.3594814755338906,0.2807649175425691,0.18280288514343326,0.10566476193128692,0.019866209151666682,0.43483832412092677,940.0,937.0,934.0,933.0,933.0,933.0,933.0,932.0,931.0,931.0,917.0,876.0,813.0,723.0,611.0,464.0,289.0,154.0,22.0,747.6842105263158,915.0,918.0,921.0,922.0,922.0,922.0,922.0,923.0,924.0,924.0,938.0,979.0,1042.0,1132.0,1244.0,1391.0,1566.0,1701.0,1833.0,1107.3157894736842,70.0,73.0,76.0,77.0,77.0,77.0,77.0,78.0,79.0,79.0,93.0,134.0,197.0,287.0,399.0,546.0,721.0,856.0,988.0,262.3157894736842,0.4544474393530997,0.7864035924184503,0.46037735849056605,0.5024258760107817,0.9227722772277228,0.16216216216216217,0.6486486486486487,0.1891891891891892,0.34713107716118363,0.6506108202443281,0.35454545454545455,0.4598159608166263,732.9281481339956,932,923,78,11,6,24,7,28.0,220,0.5905759162303665,0.45606469002695416,0.8376237623762376,846,1009,164,1010,1855,51,37
COMBINED,0.5220355754616957,0.7749903829959821,0.4045725505645874,0.5220355754616957,0.5199312475266142,0.5184812424787829,0.5168867122097991,0.5161012167645603,0.515681237828,0.5152092441477393,0.5132409103210438,0.5111139446162173,0.5099214639291674,0.5004971073261042,0.482079279151535,0.45101207931833026,0.3941656365924504,0.32876952822549066,0.2633399641841164,0.1816886754303254,0.09316751837103368,0.02107776313611033,0.41444212352732185,0.4718963831867058,0.4643812302455628,0.45941361763993216,0.4555340744320928,0.45307599517490954,0.45237521099590067,0.45202507232401157,0.4492300288739172,0.4457513202112338,0.44367209971236815,0.4337062604141871,0.4118612283169245,0.379207694069155,0.3266519823788546,0.26640033641715727,0.20195569746557573,0.1312922614575507,0.06432231843081816,0.011079402383750209,0.3565174849542425,0.5775020783318883,0.5821262457391588,0.5851432967601621,0.5865024994938844,0.5878935736664475,0.5878463995902465,0.5872253144954249,0.5863727157498307,0.5860609997909905,0.5860632199866422,0.5775737574149247,0.5642687764929234,0.5364128915958868,0.4756332655288643,0.4057404887070192,0.343381927852332,0.25142970661906944,0.13494828375555007,0.04009892261640129,0.48327496653619195,0.4958911145351823,0.49049820236260916,0.4869029275808937,0.48407806882383153,0.48228043143297383,0.4817668207498716,0.4815100154083205,0.47945557267591166,0.4768875192604006,0.47534668721109397,0.46789933230611197,0.45120698510529017,0.4252696456086287,0.38084232152028763,0.3253723677452491,0.2598870056497175,0.17950693374422189,0.09347714432460195,0.01694915254237288,0.3913172762414511,0.9069985908877407,0.8971348050728042,0.8905589478628464,0.8853922029121654,0.8821042743071865,0.8811648661343354,0.8806951620479098,0.8769375293565054,0.8722404884922499,0.8694222639736966,0.8558008454673556,0.8252700798496947,0.777829967120714,0.6965711601690935,0.5951150775011742,0.47534053546265853,0.32832315641146076,0.1709722874589009,0.031000469704086424,0.7157301426417145,0.5948259675175434,0.5994977590248285,0.6027315609575653,0.6042738748948977,0.6057321538108116,0.6056752681442017,0.6052782949538785,0.6048701372170677,0.6047709623022072,0.6048054756098656,0.5995174317079799,0.5915939894229122,0.5731642274888525,0.5291489138816317,0.47173355153301794,0.4151452428998199,0.32839404337068223,0.20049346307406557,0.06801461985263726,0.5162982598770772,0.9366413468407082,0.9378859188832741,0.9391513196516533,0.9393864424284936,0.9411425867847362,0.9411081034159098,0.94058145630916,0.9377546394613901,0.9359585869589485,0.9344369862509633,0.9218444552560976,0.9010999544043935,0.8702482168476869,0.806825771140829,0.7354080777758075,0.6630724982185472,0.5258027885745722,0.32751863299196793,0.10052483302780012,0.8019154008012073,0.7749903829959821,0.7826688934470194,0.7875283157480457,0.7911321582450185,0.7933003180653522,0.7938584718310903,0.7941076998987505,0.7958707477970541,0.7978245482726609,0.7988569387111154,0.8031718596265899,0.811595933800342,0.8227487333829306,0.8395735298626205,0.859027487603399,0.8801278863900295,0.9039477732902046,0.9298722025260467,0.9636275452779809,0.8275700750932755,0.5351431110183371,0.534351828932167,0.5337677249954877,0.5328348687120146,0.5324749443349678,0.5321699832007173,0.5317469983280093,0.530226052011182,0.5286635757507752,0.5278098238162274,0.5198522631017158,0.5045810276164006,0.47761922104212107,0.42560695134864523,0.36334108424552997,0.2987314864954311,0.21244617127027365,0.11231464818524292,0.026069958883937493,0.43472377490995706,1931.0,1910.0,1896.0,1885.0,1878.0,1876.0,1875.0,1867.0,1857.0,1851.0,1822.0,1757.0,1656.0,1483.0,1267.0,1012.0,699.0,364.0,66.0,1523.7894736842106,1963.0,1984.0,1998.0,2009.0,2016.0,2018.0,2019.0,2027.0,2037.0,2043.0,2072.0,2137.0,2238.0,2411.0,2627.0,2882.0,3195.0,3530.0,3828.0,2370.2105263157896,198.0,219.0,233.0,244.0,251.0,253.0,254.0,262.0,272.0,278.0,307.0,372.0,473.0,646.0,862.0,1117.0,1430.0,1765.0,2063.0,605.2105263157895,0.3995891114535182,0.798762675623072,0.40446841294298924,0.4756034925526451,0.8698919680601221,0.1643835616438356,0.6301369863013698,0.2054794520547945,0.30387993714790174,0.6149759256184626,0.6295454545454545,0.4041400221877368,1479.3084752539294,1852,2042,277,19,12,46,15,50.0,440,0.5671592229785821,0.43862352336928606,0.8022545796148427,1708,2186,421,2129,3894,104,73
