seq,HOTA(0),LocA(0),HOTALocA(0),HOTA___5,HOTA___10,HOTA___15,HOTA___20,HOTA___25,HOTA___30,HOTA___35,HOTA___40,HOTA___45,HOTA___50,HOTA___55,HOTA___60,HOTA___65,HOTA___70,HOTA___75,HOTA___80,HOTA___85,HOTA___90,HOTA___95,HOTA___AUC,DetA___5,DetA___10,DetA___15,DetA___20,DetA___25,DetA___30,DetA___35,DetA___40,DetA___45,DetA___50,DetA___55,DetA___60,DetA___65,DetA___70,DetA___75,DetA___80,DetA___85,DetA___90,DetA___95,DetA___AUC,AssA___5,AssA___10,AssA___15,AssA___20,AssA___25,AssA___30,AssA___35,AssA___40,AssA___45,AssA___50,AssA___55,AssA___60,AssA___65,AssA___70,AssA___75,AssA___80,AssA___85,AssA___90,AssA___95,AssA___AUC,DetRe___5,DetRe___10,DetRe___15,DetRe___20,DetRe___25,DetRe___30,DetRe___35,DetRe___40,DetRe___45,DetRe___50,DetRe___55,DetRe___60,DetRe___65,DetRe___70,DetRe___75,DetRe___80,DetRe___85,DetRe___90,DetRe___95,DetRe___AUC,DetPr___5,DetPr___10,DetPr___15,DetPr___20,DetPr___25,DetPr___30,DetPr___35,DetPr___40,DetPr___45,DetPr___50,DetPr___55,DetPr___60,DetPr___65,DetPr___70,DetPr___75,DetPr___80,DetPr___85,DetPr___90,DetPr___95,DetPr___AUC,AssRe___5,AssRe___10,AssRe___15,AssRe___20,AssRe___25,AssRe___30,AssRe___35,AssRe___40,AssRe___45,AssRe___50,AssRe___55,AssRe___60,AssRe___65,AssRe___70,AssRe___75,AssRe___80,AssRe___85,AssRe___90,AssRe___95,AssRe___AUC,AssPr___5,AssPr___10,AssPr___15,AssPr___20,AssPr___25,AssPr___30,AssPr___35,AssPr___40,AssPr___45,AssPr___50,AssPr___55,AssPr___60,AssPr___65,AssPr___70,AssPr___75,AssPr___80,AssPr___85,AssPr___90,AssPr___95,AssPr___AUC,LocA___5,LocA___10,LocA___15,LocA___20,LocA___25,LocA___30,LocA___35,LocA___40,LocA___45,LocA___50,LocA___55,LocA___60,LocA___65,LocA___70,LocA___75,LocA___80,LocA___85,LocA___90,LocA___95,LocA___AUC,OWTA___5,OWTA___10,OWTA___15,OWTA___20,OWTA___25,OWTA___30,OWTA___35,OWTA___40,OWTA___45,OWTA___50,OWTA___55,OWTA___60,OWTA___65,OWTA___70,OWTA___75,OWTA___80,OWTA___85,OWTA___90,OWTA___95,OWTA___AUC,HOTA_TP___5,HOTA_TP___10,HOTA_TP___15,HOTA_TP___20,HOTA_TP___25,HOTA_TP___30,HOTA_TP___35,HOTA_TP___40,HOTA_TP___45,HOTA_TP___50,HOTA_TP___55,HOTA_TP___60,HOTA_TP___65,HOTA_TP___70,HOTA_TP___75,HOTA_TP___80,HOTA_TP___85,HOTA_TP___90,HOTA_TP___95,HOTA_TP___AUC,HOTA_FN___5,HOTA_FN___10,HOTA_FN___15,HOTA_FN___20,HOTA_FN___25,HOTA_FN___30,HOTA_FN___35,HOTA_FN___40,HOTA_FN___45,HOTA_FN___50,HOTA_FN___55,HOTA_FN___60,HOTA_FN___65,HOTA_FN___70,HOTA_FN___75,HOTA_FN___80,HOTA_FN___85,HOTA_FN___90,HOTA_FN___95,HOTA_FN___AUC,HOTA_FP___5,HOTA_FP___10,HOTA_FP___15,HOTA_FP___20,HOTA_FP___25,HOTA_FP___30,HOTA_FP___35,HOTA_FP___40,HOTA_FP___45,HOTA_FP___50,HOTA_FP___55,HOTA_FP___60,HOTA_FP___65,HOTA_FP___70,HOTA_FP___75,HOTA_FP___80,HOTA_FP___85,HOTA_FP___90,HOTA_FP___95,HOTA_FP___AUC,MOTA,MOTP,MODA,CLR_Re,CLR_Pr,MTR,PTR,MLR,sMOTA,CLR_F1,FP_per_frame,MOTAL,MOTP_sum,CLR_TP,CLR_FN,CLR_FP,IDSW,MT,PT,ML,Frag,CLR_Frames,IDF1,IDR,IDP,IDTP,IDFN,IDFP,Dets,GT_Dets,IDs,GT_IDs
Tracking1,0.5070539634938827,0.8652164567107931,0.438711433655341,0.5070539634938827,0.5048913700512329,0.5025321143374115,0.5006374622049101,0.49948479254440165,0.4982748995851411,0.4976644929568664,0.4970695331313123,0.49662255510954817,0.49600433085051315,0.49445007033185934,0.49236925019280775,0.4893280736356309,0.4831814397122451,0.469616495577582,0.4392754321975219,0.3964743912224993,0.30359732608829687,0.135198464353603,0.45809086618827727,0.4497737556561086,0.44129554655870445,0.4329159212880143,0.42971887550200805,0.42653606411398043,0.424,0.42336739227010217,0.4227353463587922,0.422103861517976,0.42084257206208425,0.4176991150442478,0.4133215703573004,0.4077328646748682,0.399737876802097,0.3864128083080917,0.3559035124841303,0.3147312269183422,0.2323076923076923,0.08794567062818336,0.3846885090975118,0.5716289993839346,0.5776520917559276,0.5833431239698345,0.58326008665589,0.5849096453341298,0.5855610272560907,0.5850000544964151,0.5844747142522495,0.5842968632331095,0.584589850349483,0.5853037826649028,0.5865347853146368,0.5872520573952059,0.5840434875726873,0.5707358767019185,0.5421775806186343,0.4994481940491886,0.39676403089520784,0.2078399611147525,0.5465692743691684,0.48749386954389407,0.4811181951937224,0.4747425208435508,0.47229033840117707,0.46983815595880335,0.4678764100049044,0.46738597351642963,0.4668955370279549,0.46640510053948014,0.46542422756253066,0.46297204512015694,0.45953898970083373,0.45512506130456104,0.44874938695438943,0.43795978420794507,0.41245708680725846,0.37616478666012754,0.2962236390387445,0.12702305051495832,0.43135179783691696,0.8532188841201717,0.8420600858369098,0.8309012875536481,0.8266094420600858,0.8223175965665236,0.8188841201716738,0.8180257510729614,0.8171673819742489,0.8163090128755365,0.8145922746781116,0.8103004291845494,0.8042918454935623,0.7965665236051502,0.7854077253218884,0.7665236051502146,0.7218884120171674,0.6583690987124463,0.5184549356223176,0.2223175965665236,0.7549582109780889,0.5899201536759627,0.5959582988777021,0.6019958943544638,0.6023701790149407,0.6042456021703533,0.6049579802325206,0.6045434555528065,0.6041473337874769,0.6039897933877074,0.6044015692419752,0.605415724239424,0.6064938104704319,0.6078725890576466,0.6063426963589269,0.5969734626661428,0.5766799338636417,0.549980185109495,0.4738808792794528,0.2970396910135589,0.5756425911765595,0.9246836153073609,0.9307871358635916,0.9366659674304334,0.9337330884371416,0.935668924092113,0.9361048552354542,0.9353275013826865,0.9345808350541452,0.9340945280210483,0.9320589000505974,0.9275578171375325,0.9229175950255667,0.9175947580225162,0.9098129441709202,0.8991804550255188,0.8719389231750768,0.8194616752119784,0.6829631269622574,0.3753048612950952,0.8768651319421599,0.8652164567107931,0.8755743850033493,0.8856896241615111,0.8893661339313658,0.8928274269307404,0.8954220674468777,0.8960210678371808,0.8965466573003287,0.8970504896232785,0.8979726855187676,0.8999248725500238,0.902375437981768,0.9050903554268548,0.908331652452206,0.9127308917282866,0.9209794959647668,0.9298198599833383,0.9439555850730141,0.9664701646289371,0.9042823847501783,0.5278878979984089,0.5271801701842458,0.5262487864025828,0.5248505536841989,0.524225971472518,0.5234216190332261,0.522896567188934,0.5223874382008669,0.522033559497032,0.5216150683596128,0.5205567109133585,0.5191681834125466,0.5169846502781515,0.5119464395842078,0.49995935974847455,0.4728900352451608,0.4334452945439586,0.3428277775668992,0.16248220173208566,0.4854214886866563,994.0,981.0,968.0,963.0,958.0,954.0,953.0,952.0,951.0,949.0,944.0,937.0,928.0,915.0,893.0,841.0,767.0,604.0,259.0,879.5263157894736,1045.0,1058.0,1071.0,1076.0,1081.0,1085.0,1086.0,1087.0,1088.0,1090.0,1095.0,1102.0,1111.0,1124.0,1146.0,1198.0,1272.0,1435.0,1780.0,1159.4736842105262,171.0,184.0,197.0,202.0,207.0,211.0,212.0,213.0,214.0,216.0,221.0,228.0,237.0,250.0,272.0,324.0,398.0,561.0,906.0,285.4736842105263,0.36145169200588523,0.8965168358446559,0.3653751839136832,0.4683668464933791,0.8197424892703863,0.19444444444444445,0.5833333333333334,0.2222222222222222,0.31298360874529,0.5961298377028714,0.9545454545454546,0.3649322756316861,856.1735782316464,955,1084,210,8,7,21,8,31.0,220,0.5443196004993758,0.42766061794997545,0.7484978540772532,872,1167,293,1165,2039,49,36
Tracking2,0.3854540452652028,0.8832516960417827,0.3404529392266565,0.3854540452652028,0.3839449331908385,0.3839449331908385,0.38374087648504907,0.3834629534986389,0.3804792940200439,0.3804792940200439,0.3787338632146535,0.3787338632146535,0.3787338632146535,0.3775017873987858,0.3729731774668731,0.3667090339142463,0.36339877458328435,0.35721002171599364,0.3424883734636056,0.3030832337212094,0.24528065933632692,0.0991535626820421,0.34976350229457803,0.336283185840708,0.3300518134715026,0.3300518134715026,0.32936302433972037,0.3279875840662183,0.3259297520661157,0.3259297520661157,0.32456140350877194,0.32456140350877194,0.32456140350877194,0.32387828777720473,0.3211528564076171,0.3164102564102564,0.31371545547594676,0.3050330452465684,0.28930185836263184,0.24975657254138267,0.19339841933984192,0.06647278770253427,0.29781056184800964,0.4418145993231032,0.4466380904634704,0.4466380904634704,0.44709651479768386,0.44832135071372775,0.44415857177906587,0.44415857177906587,0.44194823412396034,0.44194823412396034,0.44194823412396034,0.44000355956960235,0.4331550796894491,0.42500365531754253,0.420950472995609,0.4183120537356801,0.4054529294129734,0.3677959127489422,0.31108114559480887,0.1479015599065485,0.4112803610875066,0.34824797843665767,0.3433962264150943,0.3433962264150943,0.34285714285714286,0.3417789757412399,0.34016172506738546,0.34016172506738546,0.3390835579514825,0.3390835579514825,0.3390835579514825,0.33854447439353097,0.3363881401617251,0.3326145552560647,0.33045822102425876,0.32345013477088946,0.3105121293800539,0.2765498652291105,0.2242587601078167,0.0862533692722372,0.3145410696552703,0.9073033707865169,0.8946629213483146,0.8946629213483146,0.8932584269662921,0.8904494382022472,0.8862359550561798,0.8862359550561798,0.8834269662921348,0.8834269662921348,0.8834269662921348,0.8820224719101124,0.8764044943820225,0.8665730337078652,0.8609550561797753,0.8426966292134831,0.8089887640449438,0.7205056179775281,0.5842696629213483,0.2247191011235955,0.8194855115316382,0.46346671568367465,0.4683577671621713,0.4683577671621713,0.46885594737545283,0.4701438019078484,0.4669313318693754,0.4669313318693754,0.464823214608145,0.464823214608145,0.464823214608145,0.4635385303347956,0.4587543123035451,0.45261048135430604,0.4491191675557198,0.44790738981500816,0.43720338385596047,0.407799083217321,0.3591716939300784,0.19678306793040162,0.43896849563956,0.9166415835339984,0.9188288563288562,0.9188288563288562,0.9176530107151176,0.9184447657436615,0.9146398280213651,0.9146398280213651,0.9129175531029751,0.9129175531029751,0.9129175531029751,0.9112171523423599,0.9049774200841997,0.8951618873444326,0.8909641734709115,0.8776758319107796,0.8566672452668285,0.8047295366370071,0.7055104898593209,0.3807459418753827,0.8624252140417562,0.8832516960417827,0.894793364159369,0.894793364159369,0.8959029948101498,0.898019116223028,0.9010173426613772,0.9010173426613772,0.9026358299159204,0.9026358299159204,0.9026358299159204,0.903201571637975,0.9053411577419371,0.9084365804088934,0.909970556118931,0.9140483537152497,0.9196710105417287,0.9309688588558677,0.943667652466091,0.9655053467969156,0.9093428315130424,0.39225124736330996,0.3916297164904615,0.3916297164904615,0.39152296694436733,0.39144196511087953,0.38869749932284514,0.38869749932284514,0.38711416876307597,0.38711416876307597,0.38711416876307597,0.3859543675174226,0.3817174762286076,0.3759819168466034,0.37296989750574944,0.3678356836375357,0.3548211556198461,0.31892618284257823,0.26412624255081324,0.11294692498053871,0.35960489289811015,646.0,637.0,637.0,636.0,634.0,631.0,631.0,629.0,629.0,629.0,628.0,624.0,617.0,613.0,600.0,576.0,513.0,416.0,160.0,583.4736842105264,1209.0,1218.0,1218.0,1219.0,1221.0,1224.0,1224.0,1226.0,1226.0,1226.0,1227.0,1231.0,1238.0,1242.0,1255.0,1279.0,1342.0,1439.0,1695.0,1271.5263157894738,66.0,75.0,75.0,76.0,78.0,81.0,81.0,83.0,83.0,83.0,84.0,88.0,95.0,99.0,112.0,136.0,199.0,296.0,552.0,128.52631578947367,0.2943396226415094,0.9022038358400069,0.2986522911051213,0.34123989218328843,0.8890449438202247,0.08108108108108109,0.5405405405405406,0.3783783783783784,0.26096767012761424,0.49318270354499416,0.35909090909090907,0.2981654501417833,571.0950280867244,633,1222,79,8,3,20,14,28.0,220,0.42539929879236466,0.2943396226415094,0.7668539325842697,546,1309,166,712,1855,43,37
COMBINED,0.4545718313743715,0.8723205814716585,0.39653236426512845,0.4545718313743715,0.4527214350145106,0.4514830226463509,0.45032023517097924,0.4495562078973098,0.44766455568681723,0.4473121464610017,0.4462533948533785,0.44599860907115446,0.44565400301088476,0.4442881942862465,0.44129798389042696,0.43704390453334085,0.4321627644520793,0.4216705712111976,0.3979484113996947,0.3568074089351515,0.27871039553198107,0.12033119430017161,0.411673487880371,0.3969983054950375,0.3895978810498435,0.385261641862698,0.3832694151486098,0.38095238095238093,0.3786430960344004,0.3783138285168378,0.377326968973747,0.37699832975423525,0.3763415215835917,0.37437485115503694,0.3707838479809976,0.36559394226218644,0.3601225547961348,0.3489948574100047,0.325447864033073,0.2850144733912269,0.21469164386444958,0.07828849028400597,0.34457978392360517,0.5204947905794852,0.5260724138676116,0.5290869829458134,0.5291012175490613,0.5305145581548993,0.5292676837822721,0.5288946406109054,0.5277706307603496,0.5276276937966191,0.5277320704978646,0.5272576375606733,0.5252222060000198,0.5224577117111164,0.518614156462904,0.5094804890396659,0.48660002303609323,0.4466844281843242,0.3618188541452412,0.18495178881567698,0.4926131567105577,0.421160760143811,0.4155110426296867,0.41217257318952233,0.4106317411402157,0.40883410374935797,0.40703646635850027,0.4067796610169492,0.40600924499229585,0.40575243965074476,0.4052388289676425,0.4036979969183359,0.40087313816127373,0.3967642526964561,0.3923985618900873,0.38341037493579866,0.36389316897791474,0.32871083718541344,0.26194144838212635,0.10760143810991268,0.3757062146892655,0.8737346830047948,0.862013851891316,0.8550879062333511,0.851891315929675,0.8481619605753863,0.8444326052210975,0.8438998401704848,0.8423015450186467,0.8417687799680341,0.8407032498668088,0.8375066595631326,0.8316462440063932,0.8231220031965903,0.8140649973361748,0.795418220564731,0.7549280767181673,0.6819392647842302,0.5434203516249334,0.22322855620671284,0.7794352690463505,0.540109836027781,0.5457224900379041,0.5489569616307938,0.5492650812521425,0.5508407395029989,0.5500085700639751,0.5497244845652781,0.54871730787742,0.5485874022153373,0.5487648233201253,0.5487370488118752,0.5474358688585567,0.5458682392499048,0.5432680738743942,0.5370674722370197,0.5199837498097079,0.4929966653667721,0.4270975252546099,0.25875553900089737,0.5211530462609207,0.9215158393771218,0.9260792099899041,0.9295866903141065,0.9273372601499575,0.9288095544985714,0.9275594721615803,0.9270863890777661,0.925962109976798,0.925663947499866,0.9244290475600686,0.9210298670794101,0.915746122147019,0.9086361294086797,0.9022512318416628,0.8905382756090128,0.8657310992688304,0.8135573102987281,0.6921589141830206,0.37738260089615966,0.8711084774388558,0.8723205814716585,0.883140818700744,0.8893027595999132,0.8919661611476927,0.8948949715358347,0.897649587106404,0.8980113768107086,0.898969231351693,0.8992740206638303,0.8998314420623729,0.9012338846538619,0.9035609659320213,0.9064266795782578,0.9089891445645767,0.9132603473158135,0.9204476063362065,0.9302803571877192,0.9438381537352887,0.9661017377718405,0.9062894646066546,0.46820079202341136,0.4675349154713981,0.4669851637920169,0.4661177471429071,0.4657171286405997,0.4641457182442645,0.463835728056157,0.46290361342737135,0.4626945255622486,0.4624473226835939,0.4613597860056052,0.4588545237340642,0.4552939089781035,0.4511135657147591,0.44197296899830013,0.42079736739591217,0.3831840450046908,0.30785606166967994,0.1410711822363721,0.4301097928832345,1640.0,1618.0,1605.0,1599.0,1592.0,1585.0,1584.0,1581.0,1580.0,1578.0,1572.0,1561.0,1545.0,1528.0,1493.0,1417.0,1280.0,1020.0,419.0,1463.0,2254.0,2276.0,2289.0,2295.0,2302.0,2309.0,2310.0,2313.0,2314.0,2316.0,2322.0,2333.0,2349.0,2366.0,2401.0,2477.0,2614.0,2874.0,3475.0,2431.0,237.0,259.0,272.0,278.0,285.0,292.0,293.0,296.0,297.0,299.0,305.0,316.0,332.0,349.0,384.0,460.0,597.0,857.0,1458.0,414.0,0.32948125321006677,0.8987837571274375,0.33359013867488446,0.40780688238315355,0.8460309003729355,0.136986301369863,0.5616438356164384,0.3013698630136986,0.288204572757671,0.550337896378444,0.6568181818181819,0.33328091423147,1427.2686063183708,1588,2306,289,16,10,41,22,59.0,440,0.49142263039334605,0.36414997431946583,0.7554608417687799,1418,2476,459,1877,3894,92,73
