seq,HOTA(0),LocA(0),HOTALocA(0),HOTA___5,HOTA___10,HOTA___15,HOTA___20,HOTA___25,HOTA___30,HOTA___35,HOTA___40,HOTA___45,HOTA___50,HOTA___55,HOTA___60,HOTA___65,HOTA___70,HOTA___75,HOTA___80,HOTA___85,HOTA___90,HOTA___95,HOTA___AUC,DetA___5,DetA___10,DetA___15,DetA___20,DetA___25,DetA___30,DetA___35,DetA___40,DetA___45,DetA___50,DetA___55,DetA___60,DetA___65,DetA___70,DetA___75,DetA___80,DetA___85,DetA___90,DetA___95,DetA___AUC,AssA___5,AssA___10,AssA___15,AssA___20,AssA___25,AssA___30,AssA___35,AssA___40,AssA___45,AssA___50,AssA___55,AssA___60,AssA___65,AssA___70,AssA___75,AssA___80,AssA___85,AssA___90,AssA___95,AssA___AUC,DetRe___5,DetRe___10,DetRe___15,DetRe___20,DetRe___25,DetRe___30,DetRe___35,DetRe___40,DetRe___45,DetRe___50,DetRe___55,DetRe___60,DetRe___65,DetRe___70,DetRe___75,DetRe___80,DetRe___85,DetRe___90,DetRe___95,DetRe___AUC,DetPr___5,DetPr___10,DetPr___15,DetPr___20,DetPr___25,DetPr___30,DetPr___35,DetPr___40,DetPr___45,DetPr___50,DetPr___55,DetPr___60,DetPr___65,DetPr___70,DetPr___75,DetPr___80,DetPr___85,DetPr___90,DetPr___95,DetPr___AUC,AssRe___5,AssRe___10,AssRe___15,AssRe___20,AssRe___25,AssRe___30,AssRe___35,AssRe___40,AssRe___45,AssRe___50,AssRe___55,AssRe___60,AssRe___65,AssRe___70,AssRe___75,AssRe___80,AssRe___85,AssRe___90,AssRe___95,AssRe___AUC,AssPr___5,AssPr___10,AssPr___15,AssPr___20,AssPr___25,AssPr___30,AssPr___35,AssPr___40,AssPr___45,AssPr___50,AssPr___55,AssPr___60,AssPr___65,AssPr___70,AssPr___75,AssPr___80,AssPr___85,AssPr___90,AssPr___95,AssPr___AUC,LocA___5,LocA___10,LocA___15,LocA___20,LocA___25,LocA___30,LocA___35,LocA___40,LocA___45,LocA___50,LocA___55,LocA___60,LocA___65,LocA___70,LocA___75,LocA___80,LocA___85,LocA___90,LocA___95,LocA___AUC,OWTA___5,OWTA___10,OWTA___15,OWTA___20,OWTA___25,OWTA___30,OWTA___35,OWTA___40,OWTA___45,OWTA___50,OWTA___55,OWTA___60,OWTA___65,OWTA___70,OWTA___75,OWTA___80,OWTA___85,OWTA___90,OWTA___95,OWTA___AUC,HOTA_TP___5,HOTA_TP___10,HOTA_TP___15,HOTA_TP___20,HOTA_TP___25,HOTA_TP___30,HOTA_TP___35,HOTA_TP___40,HOTA_TP___45,HOTA_TP___50,HOTA_TP___55,HOTA_TP___60,HOTA_TP___65,HOTA_TP___70,HOTA_TP___75,HOTA_TP___80,HOTA_TP___85,HOTA_TP___90,HOTA_TP___95,HOTA_TP___AUC,HOTA_FN___5,HOTA_FN___10,HOTA_FN___15,HOTA_FN___20,HOTA_FN___25,HOTA_FN___30,HOTA_FN___35,HOTA_FN___40,HOTA_FN___45,HOTA_FN___50,HOTA_FN___55,HOTA_FN___60,HOTA_FN___65,HOTA_FN___70,HOTA_FN___75,HOTA_FN___80,HOTA_FN___85,HOTA_FN___90,HOTA_FN___95,HOTA_FN___AUC,HOTA_FP___5,HOTA_FP___10,HOTA_FP___15,HOTA_FP___20,HOTA_FP___25,HOTA_FP___30,HOTA_FP___35,HOTA_FP___40,HOTA_FP___45,HOTA_FP___50,HOTA_FP___55,HOTA_FP___60,HOTA_FP___65,HOTA_FP___70,HOTA_FP___75,HOTA_FP___80,HOTA_FP___85,HOTA_FP___90,HOTA_FP___95,HOTA_FP___AUC,MOTA,MOTP,MODA,CLR_Re,CLR_Pr,MTR,PTR,MLR,sMOTA,CLR_F1,FP_per_frame,MOTAL,MOTP_sum,CLR_TP,CLR_FN,CLR_FP,IDSW,MT,PT,ML,Frag,CLR_Frames,IDF1,IDR,IDP,IDTP,IDFN,IDFP,Dets,GT_Dets,IDs,GT_IDs
Tracking1,0.4584589654851669,0.7773682856857793,0.35639146005648004,0.4584589654851669,0.457183820091453,0.45590570654769785,0.4531302844043234,0.45109911564711797,0.4491254407193721,0.4477656484607107,0.4471363686858736,0.4450198019319219,0.44360413905348584,0.43784276880586726,0.4251299681434616,0.4089185933617492,0.3668706503255319,0.308674300254794,0.23645166566663003,0.15237039524617646,0.06788294988144361,0.013131540050423177,0.36451063804016853,0.3660968660968661,0.36028368794326243,0.3570754716981132,0.3526093088857546,0.35007038948850305,0.3488045007032349,0.3475409836065574,0.34691011235955055,0.3450210378681627,0.344392523364486,0.3400093153237075,0.32825484764542934,0.3119015047879617,0.2786666666666667,0.23106546854942234,0.17141693811074918,0.10696421700654098,0.04163649529326575,0.004889975550122249,0.28071633215517666,0.5741229780921326,0.5801457361187279,0.5820898654122084,0.5823075269713568,0.5812842738140094,0.5783000537398155,0.5768933317182966,0.5763191244029624,0.5740015893964178,0.5713963539711298,0.563826582260175,0.5505950364787469,0.5361128863761913,0.4829930887689426,0.4123499034101991,0.32616024304670416,0.21705144016579214,0.11067441801115993,0.03526343686760499,0.4743098878432933,0.37812653261402646,0.3737126042177538,0.3712604217753801,0.3678273663560569,0.3658656204021579,0.36488474742520843,0.36390387444825895,0.3634134379597842,0.36194212849435997,0.36145169200588523,0.358018636586562,0.34870034330554195,0.33545855811672387,0.30750367827366354,0.26483570377636095,0.2064737616478666,0.13634134379597843,0.05640019617459539,0.006866110838646395,0.29963088201130583,0.9200477326968973,0.9093078758949881,0.9033412887828163,0.8949880668257757,0.8902147971360382,0.8878281622911695,0.8854415274463007,0.8842482100238663,0.8806682577565632,0.8794749403341289,0.8711217183770883,0.8484486873508353,0.8162291169451074,0.7482100238663485,0.6443914081145584,0.5023866348448688,0.3317422434367542,0.13723150357995226,0.016706443914081145,0.7290541389272704,0.5759044868077218,0.5818923647276534,0.5841172038110367,0.5848800530136908,0.5846292144668137,0.5826783660444498,0.5816276956989626,0.5812655198497034,0.5797472418622555,0.5781529817004238,0.5731187109988392,0.5640659082968067,0.5545566229640305,0.5184878006303599,0.4616113942128831,0.3869017946489052,0.28262745384053073,0.14609726750218902,0.0533199183260804,0.4924043157580703,0.9766895327283014,0.9818993961659421,0.9838210055069623,0.9809861305906188,0.9803375548427757,0.9777787757164645,0.9758060030921024,0.974573772476992,0.9716743541218957,0.9703079375002763,0.9632651843140213,0.9464761304456847,0.9253998276302812,0.8661584247425669,0.7969042618030665,0.6814400664866265,0.49844848055080093,0.320175518080491,0.09762736497430376,0.835251037987904,0.7773682856857793,0.7857381346734639,0.7900613060418866,0.7957288305076363,0.7987960759301014,0.8001607148905067,0.8014613854041455,0.8020249567348208,0.8035164950607036,0.8039660238827541,0.8065865595270122,0.8128376270925948,0.8201214722804014,0.8331664230563215,0.8506485550080353,0.871911499466717,0.8965507188442022,0.9271534069297065,0.9689274381976084,0.8287750478533893,0.465930392870026,0.4656262169066037,0.4648730245390786,0.4628051901774468,0.46116367102036604,0.45936137086702994,0.4581852448035104,0.4576484615523722,0.4558018835253811,0.4544581157255953,0.44928879827127777,0.4381696911499772,0.424079775338971,0.3853857176611608,0.33046176310089875,0.2595063241653957,0.17202640792929585,0.07900670153435463,0.015560291323898325,0.37680731802434947,771.0,762.0,757.0,750.0,746.0,744.0,742.0,741.0,738.0,737.0,730.0,711.0,684.0,627.0,540.0,421.0,278.0,115.0,14.0,610.9473684210526,1268.0,1277.0,1282.0,1289.0,1293.0,1295.0,1297.0,1298.0,1301.0,1302.0,1309.0,1328.0,1355.0,1412.0,1499.0,1618.0,1761.0,1924.0,2025.0,1428.0526315789473,67.0,76.0,81.0,88.0,92.0,94.0,96.0,97.0,100.0,101.0,108.0,127.0,154.0,211.0,298.0,417.0,560.0,723.0,824.0,227.05263157894737,0.3158410985777342,0.8036308008020081,0.31780284453163316,0.3643943109367337,0.8866348448687351,0.08333333333333333,0.5277777777777778,0.3888888888888889,0.24428527954678372,0.5165102537365311,0.4318181818181818,0.31750757234363514,597.097684995892,743,1296,95,4,3,19,14,22.0,220,0.5039972193256865,0.3555664541441883,0.8651551312649165,725,1314,113,838,2039,41,36
Tracking2,0.24469749263212548,0.8164603030735674,0.1997857889957672,0.24469749263212548,0.24469749263212548,0.24469749263212548,0.24469749263212548,0.24469749263212548,0.24469749263212548,0.24469749263212548,0.24469749263212548,0.24469749263212548,0.24469749263212548,0.24437708412536455,0.23693765869585484,0.2250796057139192,0.20993382062792174,0.17826609272906843,0.14755093707590664,0.11933977100682462,0.0784906819358835,0.011498635742547808,0.2051815375776077,0.13670613562970937,0.13670613562970937,0.13670613562970937,0.13670613562970937,0.13670613562970937,0.13670613562970937,0.13670613562970937,0.13670613562970937,0.13670613562970937,0.13670613562970937,0.13609467455621302,0.13183279742765272,0.12161444503451939,0.1109942135718043,0.09430051813471503,0.07590422822210902,0.058646616541353384,0.03783783783783784,0.004757373929590866,0.1125812663975205,0.4379968947599781,0.4379968947599781,0.4379968947599781,0.4379968947599781,0.4379968947599781,0.4379968947599781,0.4379968947599781,0.4379968947599781,0.4379968947599781,0.4379968947599781,0.4388133440221313,0.4258382982359275,0.4165691739493085,0.3970676274482116,0.33699496509118365,0.28682564254881293,0.242844034044469,0.16282080327008644,0.02779235475214553,0.3745018521558978,0.13692722371967656,0.13692722371967656,0.13692722371967656,0.13692722371967656,0.13692722371967656,0.13692722371967656,0.13692722371967656,0.13692722371967656,0.13692722371967656,0.13692722371967656,0.13638814016172507,0.1326145552560647,0.1234501347708895,0.11374663072776281,0.09811320754716982,0.0803234501347709,0.06307277628032346,0.04150943396226415,0.005390835579514825,0.11388849482196058,0.9883268482490273,0.9883268482490273,0.9883268482490273,0.9883268482490273,0.9883268482490273,0.9883268482490273,0.9883268482490273,0.9883268482490273,0.9883268482490273,0.9883268482490273,0.9844357976653697,0.9571984435797666,0.8910505836575876,0.8210116731517509,0.708171206225681,0.5797665369649806,0.45525291828793774,0.29961089494163423,0.038910505836575876,0.8220356338316609,0.440876668716805,0.440876668716805,0.440876668716805,0.440876668716805,0.440876668716805,0.440876668716805,0.440876668716805,0.440876668716805,0.440876668716805,0.440876668716805,0.44174661910391005,0.432646904163919,0.42702328333399203,0.4128797075317822,0.3678862673915594,0.32470887303719975,0.2847075520822489,0.20380729119265634,0.03714306568706914,0.3863850658259151,0.9859096560298384,0.9859096560298384,0.9859096560298384,0.9859096560298384,0.9859096560298384,0.9859096560298384,0.9859096560298384,0.9859096560298384,0.9859096560298384,0.9859096560298384,0.9823405681529251,0.9582404161592223,0.9318869719946762,0.8955977117378481,0.804970494921204,0.714176147749399,0.6357430093049242,0.5042978659058559,0.2295629908760887,0.8692585651105541,0.8164603030735674,0.8164603030735674,0.8164603030735674,0.8164603030735674,0.8164603030735674,0.8164603030735674,0.8164603030735674,0.8164603030735674,0.8164603030735674,0.8164603030735674,0.8175501097592295,0.8238934348806707,0.8385140425182089,0.8521542486444368,0.8721895145413889,0.893792620472885,0.9121063726423984,0.9304502530544805,0.9629560567447003,0.8456952465260038,0.24489528128839713,0.24489528128839713,0.24489528128839713,0.24489528128839713,0.24489528128839713,0.24489528128839713,0.24489528128839713,0.24489528128839713,0.24489528128839713,0.24489528128839713,0.24464042157690483,0.23763913089295072,0.22677195740531994,0.21252083378647993,0.18183414682710877,0.15178545779040625,0.12376125173210735,0.08221070113447795,0.012240262041164154,0.20643984084583636,254.0,254.0,254.0,254.0,254.0,254.0,254.0,254.0,254.0,254.0,253.0,246.0,229.0,211.0,182.0,149.0,117.0,77.0,10.0,211.26315789473685,1601.0,1601.0,1601.0,1601.0,1601.0,1601.0,1601.0,1601.0,1601.0,1601.0,1602.0,1609.0,1626.0,1644.0,1673.0,1706.0,1738.0,1778.0,1845.0,1643.7368421052631,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,11.0,28.0,46.0,75.0,108.0,140.0,180.0,247.0,45.73684210526316,0.1347708894878706,0.8164603030735674,0.1353099730458221,0.13692722371967656,0.9883268482490273,0.02702702702702703,0.24324324324324326,0.7297297297297297,0.10963930834538335,0.24053030303030304,0.013636363636363636,0.1353099730458221,207.38091698068612,254,1601,3,1,1,9,27,6.0,220,0.23768939393939395,0.1353099730458221,0.9766536964980544,251,1604,6,257,1855,20,37
COMBINED,0.373808239939595,0.787055478287241,0.2942078230733697,0.373808239939595,0.37318982084720376,0.3724733008224343,0.3708249329065297,0.3695916182563615,0.36835023697738706,0.36750901469732583,0.3671213528855604,0.3658093197346142,0.36490979791826317,0.36118915938687013,0.3508172475042174,0.33670441252246275,0.3051860177536867,0.25798793829121236,0.20185297037195837,0.1389940320856992,0.07257260771296971,0.012466362908351581,0.30165044123803697,0.25857719475277496,0.2557261515227788,0.25414781297134237,0.2519447929736512,0.25068939583855604,0.2500626409421198,0.2494365138993238,0.24912368552829245,0.24818613960470354,0.24787393696848425,0.24538192710933598,0.23735119047619047,0.22399411187438664,0.2018790652854734,0.16920553081790485,0.12898845892735913,0.08598171528080105,0.04002501563477173,0.004833836858006042,0.20281100617190823,0.5403902706127499,0.5446085257790404,0.5458884662572465,0.5457986618501515,0.5448892795342853,0.5425916345204982,0.5414719512088458,0.5410087260820398,0.5391778066971681,0.5372051706818941,0.5316512523779522,0.5185259062721288,0.5061287569722962,0.46135791891372274,0.39335461424945006,0.3158780404604133,0.22469127177036224,0.13158729126604193,0.032150485986163546,0.4493871595522343,0.26322547508988187,0.26091422701592193,0.2596302003081664,0.25783256291730866,0.25680534155110424,0.25629173086800205,0.25577812018489987,0.2555213148433487,0.25475089881869545,0.2544940934771443,0.2524396507447355,0.2457627118644068,0.2344632768361582,0.21520287621982537,0.18541345659989728,0.14637904468412943,0.10143810991268619,0.04930662557781202,0.0061633281972265025,0.2111480550374395,0.9360730593607306,0.9278538812785389,0.9232876712328767,0.9168949771689497,0.91324200913242,0.9114155251141552,0.9095890410958904,0.908675799086758,0.9059360730593607,0.9050228310502283,0.897716894977169,0.873972602739726,0.8337899543378996,0.765296803652968,0.6593607305936073,0.5205479452054794,0.3607305936073059,0.17534246575342466,0.021917808219178082,0.7508771929824561,0.5424439348125093,0.5466384407249413,0.5481299674965611,0.5484489179425663,0.5481160678463115,0.5465885553017427,0.5457333574926694,0.545427561872059,0.5441896555931582,0.5429681345784871,0.5393067687308666,0.5302842207140582,0.5225685235387525,0.49189674138954864,0.43798539271498715,0.3706443467188278,0.28324358420579915,0.16924139158638685,0.04657956305982571,0.4658123750694767,0.9789743242586335,0.9829019611319162,0.9843457505443615,0.9822317236798238,0.9817528685442897,0.9798481580807902,0.9783826374758222,0.9774675558161106,0.97531928021526,0.9743067634402448,0.9681747185065367,0.9495001788109201,0.9270269427008687,0.8735709421125005,0.798937578184647,0.6899973929921581,0.5391154675488578,0.39401625132295504,0.1526005424333808,0.846761633568425,0.787055478287241,0.7934186767734898,0.7966936950092921,0.8009736452802922,0.8032827896245418,0.8043091070733699,0.8052864105929338,0.8057099597197873,0.8068307362252877,0.8071683921112773,0.8094083074504618,0.8156795588751096,0.8247347237420202,0.837947367207983,0.8560785475773848,0.8776313012735925,0.9011583428806299,0.9284755795943292,0.96643936259223,0.8330674727311185,0.3771531329791533,0.376956380142211,0.3764692973408146,0.37513286689073516,0.3740728238436164,0.3729098405322081,0.3721514178570981,0.37180540747843877,0.3706157455899525,0.3697506496599069,0.3663466343073067,0.3569794572484355,0.3444831009799118,0.31509609822564627,0.2700615461288588,0.2150300578972393,0.1509710499475421,0.0805489000623424,0.014076718255085498,0.30792690133507916,1025.0,1016.0,1011.0,1004.0,1000.0,998.0,996.0,995.0,992.0,991.0,983.0,957.0,913.0,838.0,722.0,570.0,395.0,192.0,24.0,822.2105263157895,2869.0,2878.0,2883.0,2890.0,2894.0,2896.0,2898.0,2899.0,2902.0,2903.0,2911.0,2937.0,2981.0,3056.0,3172.0,3324.0,3499.0,3702.0,3870.0,3071.7894736842104,70.0,79.0,84.0,91.0,95.0,97.0,99.0,100.0,103.0,104.0,112.0,138.0,182.0,257.0,373.0,525.0,700.0,903.0,1071.0,272.7894736842105,0.2295839753466872,0.8068992998762068,0.23086800205444274,0.25603492552645096,0.9105022831050228,0.0547945205479452,0.3835616438356164,0.5616438356164384,0.1801434519713863,0.3996792944477851,0.22272727272727272,0.23068850282374523,804.4786019765781,997,2897,98,5,4,28,41,28.0,440,0.39126077370214474,0.25064201335387776,0.891324200913242,976,2918,119,1095,3894,61,73
